ec5_uuid,date,1_TIme,msm,corrected_msm,Ind_1(MZ),MZ_Behavior,MZ_Contact,MZ_AR,MZ_3M,Ind_2(SB),SB_Behavior,SB_Contact,SB_AR,SB_3M,Ind_3(GG),GG_Behavior,GG_Contact,GG_AR,GG_3M,Ind_4(MS),MS_Behavior,MS_Contact,MS_AR,MS_3M,condition,trial,first_day,phase,group,block_ID
9a7f848b-f835-4149-856e-31ede4a92570,26-04-2025,1900-01-01 11:10:00,670,669.0,MZ,RS,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
ba97d134-7fb7-4c1c-a5d9-736d9da75db2,26-04-2025,1900-01-01 11:12:00,672,671.0,MZ,RS,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
f9cc3903-afb5-43f4-9ea1-738de7e52ad7,26-04-2025,1900-01-01 11:14:00,674,673.0,MZ,RS,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
06081ec6-ae28-41ed-b875-4d1f90ef45ad,26-04-2025,1900-01-01 11:16:00,676,675.0,MZ,RS,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
d43fd3fe-bc07-4711-95db-ea59ef43bf60,26-04-2025,1900-01-01 11:18:00,678,677.0,MZ,RL,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
3f4dd1f6-c7d5-443f-8396-f7cc69f48d36,26-04-2025,1900-01-01 11:20:00,680,679.0,MZ,RL,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
7c35e73c-927a-472b-9c83-7fb6d871a155,26-04-2025,1900-01-01 11:22:00,682,681.0,MZ,RL,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
81d7f580-e5f5-4bdc-a1ba-e6076cb67c27,26-04-2025,1900-01-01 11:24:00,684,683.0,MZ,RL,,,,SB,RL,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
3b0e63bd-1fe4-4e95-999e-9e34095d3549,26-04-2025,1900-01-01 11:26:00,686,685.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
f63c71d5-7210-4dd3-af64-dc53a09731d8,26-04-2025,1900-01-01 11:28:00,688,687.0,MZ,RL,,,,SB,M,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
b6783e48-94b7-402f-b423-5452f6c16bd9,26-04-2025,1900-01-01 11:30:00,690,689.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
79a94252-a710-470f-b8eb-58178a1e987c,26-04-2025,1900-01-01 11:32:00,692,691.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
0d04adff-d92c-4c6c-a973-3c51d1bc2059,26-04-2025,1900-01-01 11:34:00,694,693.0,MZ,RS,,,SB,SB,RS,,,MZ,GG,RS,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
a7fe7097-2bf5-4420-89fd-510a955a4118,26-04-2025,1900-01-01 11:36:00,696,695.0,MZ,RS,,,SB,SB,RS,,,MZ,GG,RS,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
3d0cb8f5-57b9-4cd2-aef7-4f86b13d95c2,26-04-2025,1900-01-01 11:38:00,698,697.0,MZ,RS,,,,SB,RS,,,MS,GG,RS,,,,MS,RS,,,SB,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
7ded9e5a-b68a-4649-87bc-32a078b57cfb,26-04-2025,1900-01-01 11:40:00,700,699.0,MZ,RS,,,,SB,PL,,GG,,GG,PL,,SB,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
5750a994-1df4-42d6-838b-8c0c108b23b3,26-04-2025,1900-01-01 11:42:00,702,701.0,MZ,RS,,,MS,SB,PL,,GG,,GG,PL,,SB,,MS,RS,,,MZ,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
ad2a02d9-f72c-495f-ab61-b2a76f864ba4,26-04-2025,1900-01-01 11:44:00,704,703.0,MZ,RS,,,,SB,PL,,GG,,GG,PL,,SB,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
552d9479-09a5-4a80-af3c-74273d8333c9,26-04-2025,1900-01-01 13:16:00,796,795.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
9cb76e84-b623-430e-a996-85ea106132d0,26-04-2025,1900-01-01 13:18:00,798,797.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
75095599-9c23-4433-9d8f-341ef18c3291,26-04-2025,1900-01-01 13:20:00,800,799.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
9c315993-54c7-45bc-a34d-c2a3408a5bcb,26-04-2025,1900-01-01 13:22:00,802,801.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
0f82725c-8439-4620-8ee3-33d771d59627,26-04-2025,1900-01-01 13:24:00,804,803.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
2f26b032-6a92-4b49-8e2b-2992e1f6a953,26-04-2025,1900-01-01 13:26:00,806,805.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
6b5f52b4-725f-491b-b54d-0fcba84e5419,26-04-2025,1900-01-01 13:28:00,808,807.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
990f44f6-590b-49bb-9530-64ea4e634fca,26-04-2025,1900-01-01 13:30:00,810,809.0,MZ,M,,,"MS, SB",SB,E,,,MZ,GG,E,,,,MS,E,,,MZ,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
f317e393-530b-4f37-a3b8-71ced6993128,26-04-2025,1900-01-01 13:32:00,812,811.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
462e3a10-90e3-40f6-b537-3d917195a16c,26-04-2025,1900-01-01 13:34:00,814,813.0,MZ,E,,MS,,SB,E,,GG,,GG,E,,SB,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
46bc9bbd-7c4e-4c3b-a7cb-073fe18f119f,26-04-2025,1900-01-01 13:36:00,816,815.0,MZ,E,,MS,,SB,E,,GG,,GG,E,,SB,,MS,E,,MZ,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
966d6642-f7ee-4e16-aca6-6b2740c71f96,26-04-2025,1900-01-01 13:38:00,818,817.0,MZ,E,,MS,GG,SB,E,,,,GG,E,,MS,MZ,MS,E,,"MZ, GG",,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
3b2cad63-8338-4f61-927b-8545025bbdb8,26-04-2025,1900-01-01 13:40:00,820,819.0,MZ,E,,MS,GG,SB,E,,,,GG,E,,MS,MZ,MS,E,,"MZ, GG",,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
754f4aa0-9282-4eea-958a-6540cae9e414,26-04-2025,1900-01-01 13:42:00,822,821.0,MZ,RS,,,"GG, SB, MS",SB,E,,MS,"MZ, GG",GG,E,,,"MS, MZ, SB",MS,E,,SB,"GG, MZ",Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
176ff5cc-d5f3-4507-8cd2-eadb80595e6f,26-04-2025,1900-01-01 13:44:00,824,823.0,MZ,E,,,,SB,E,,,"MS, GG",GG,E,,"SB, MS",,MS,E,,"GG, SB",,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
645ce240-05ab-4323-87f8-0ccd6301a7a6,26-04-2025,1900-01-01 13:46:00,826,825.0,MZ,E,,,"SB, MS",SB,E,,,"MZ, GG",GG,E,,,SB,MS,E,,,MZ,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
bf19b56a-9cc4-4a3d-8082-782f2b3b6079,26-04-2025,1900-01-01 13:48:00,828,827.0,MZ,M,,,,SB,E,,,GG,GG,E,,,SB,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
faf8110e-60dd-46fc-94fc-c85c9e56a715,26-04-2025,1900-01-01 13:50:00,830,829.0,MZ,E,,MS,,SB,E,,,,GG,E,,,,MS,E,,,MZ,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
1a58abf5-4cfc-42c6-a9f7-8308751c8be1,26-04-2025,1900-01-01 13:52:00,832,831.0,MZ,M,,,,SB,M,,,,GG,M,,,,MS,M,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
584c6bfc-4f3a-49a7-9369-2e2be3252289,26-04-2025,1900-01-01 13:54:00,834,833.0,MZ,E,,,,SB,RS,,,,GG,E,,,,MS,RS,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
f5067f86-1278-4cb2-9faa-bec1b3874aff,26-04-2025,1900-01-01 13:56:00,836,835.0,MZ,RL,,,,SB,RS,,,,GG,E,,,,MS,RS,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
527c96d3-b902-4863-881d-4c4cd0f15901,26-04-2025,1900-01-01 13:58:00,838,837.0,MZ,E,,,,SB,E,,,,GG,E,,,,MS,RS,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
b4b6dfa3-f59a-4647-b2f4-4188fef6c518,26-04-2025,1900-01-01 14:00:00,840,839.0,MZ,E,,,,SB,E,,,,GG,E,,,,MS,RS,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
1ad9decc-0236-4634-ba0f-fcc710376f40,26-04-2025,1900-01-01 14:02:00,842,841.0,MZ,E,,,,SB,E,,,,GG,E,,,,MS,RS,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
aafec0da-78ee-412a-803a-69bcb390095e,26-04-2025,1900-01-01 14:04:00,844,843.0,MZ,E,,,,SB,E,,,,GG,E,,,MS,MS,E,,,GG,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
a2b5333e-93e8-41a9-ac52-1b7e2e5b1dca,26-04-2025,1900-01-01 14:06:00,846,845.0,MZ,E,,,,SB,E,,,,GG,E,,,MS,MS,E,,,GG,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
eddc3266-ff68-40e2-bf63-f267839ce121,26-04-2025,1900-01-01 14:08:00,848,847.0,MZ,E,,,,SB,E,,,,GG,E,,,MS,MS,E,,,GG,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
a3278baf-546b-4632-a8ea-bbdda3c6dd96,26-04-2025,1900-01-01 14:10:00,850,849.0,MZ,E,,,,SB,E,,,,GG,E,,,MS,MS,E,,,GG,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
6041bc3f-cc3b-482d-a30f-edc4275c217e,26-04-2025,1900-01-01 14:12:00,852,851.0,MZ,E,,,,SB,E,,,,GG,E,,,MS,MS,E,,,GG,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
032471f4-0628-4bb7-988e-daab6c9c1042,26-04-2025,1900-01-01 14:14:00,854,853.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
be0add85-6dd7-4a63-9a9f-8bdf27500f10,26-04-2025,1900-01-01 14:16:00,856,855.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
0f0c57b0-8f2c-4fda-924b-bcc7f80bba40,26-04-2025,1900-01-01 14:18:00,858,857.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
3f77e5b3-3310-42d4-9db5-342ae71cc71c,26-04-2025,1900-01-01 14:20:00,860,859.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
e0297d4b-d50f-4c83-bde5-649352143398,26-04-2025,1900-01-01 14:22:00,862,861.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
63e44e74-a440-4f22-8edc-61440b9c9cea,26-04-2025,1900-01-01 14:24:00,864,863.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
7d246a40-531f-47f8-b76b-fb43c309fd86,26-04-2025,1900-01-01 14:26:00,866,865.0,MZ,E,,,SB,SB,E,,,MZ,GG,RS,,,,MS,RL,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
0f9e811e-afab-41e0-82b4-424f15481304,26-04-2025,1900-01-01 14:28:00,868,867.0,MZ,E,,,SB,SB,E,,,MZ,GG,RS,,,,MS,RL,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
62a62044-47a7-43e0-8361-1dbf9d528ead,26-04-2025,1900-01-01 14:30:00,870,869.0,MZ,E,,,SB,SB,E,,,MZ,GG,RS,,,,MS,RL,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
5c039807-cbb6-45e2-b00e-b8ab43ded5fc,26-04-2025,1900-01-01 14:32:00,872,871.0,MZ,E,,,,SB,E,,,,GG,RS,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
b8715aa3-f0fb-4e4c-ae68-11c345120a52,26-04-2025,1900-01-01 14:34:00,874,873.0,MZ,E,,,,SB,E,,,,GG,RS,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
87a71a02-0c2d-4083-9ab6-af82695a1a2d,26-04-2025,1900-01-01 14:36:00,876,875.0,MZ,E,,,,SB,E,,,,GG,RS,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
9e9a002c-7b5c-46db-be09-bb585117902a,26-04-2025,1900-01-01 14:38:00,878,877.0,MZ,E,,,,SB,E,,,,GG,RS,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
21260339-37ed-4648-98e0-47e49c6f80f7,26-04-2025,1900-01-01 14:40:00,880,879.0,MZ,E,,,,SB,PL,,GG,,GG,PL,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
7a06ea2d-d478-46c6-9680-4478298fd8f3,26-04-2025,1900-01-01 14:42:00,882,881.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
8ba1266c-a82d-4e7a-b734-a8970ce306e5,26-04-2025,1900-01-01 14:44:00,884,883.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
2365539e-c66b-4afd-b343-3e8e2c1c77ac,26-04-2025,1900-01-01 14:46:00,886,885.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,,MS,E,,,,Playback,5,True,enrich,C_2,enrich_C_2_trial5_first_play
c0cf3a08-2a03-4c8f-8b8e-dd208d7dd79d,27-04-2025,1900-01-01 09:34:00,574,574.0,MZ,M,,,,SB,RS,,,,GG,RS,,,,MS,M,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
152ab73d-fcf6-4eac-bcd7-dfd5b9ce8a01,27-04-2025,1900-01-01 09:36:00,576,576.0,MZ,DS,,,,SB,RS,,,,GG,RS,,,,MS,DS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
ee29a5db-50dc-4f13-aa86-e41d51bf8f2d,27-04-2025,1900-01-01 09:38:00,578,578.0,MZ,DS,,,,SB,RS,,,,GG,RS,,,,MS,E,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
dfbd6d7d-f412-46f5-bfc7-24bf486551aa,27-04-2025,1900-01-01 09:40:00,580,580.0,MZ,E,,,,SB,RS,,,,GG,RS,,,,MS,RS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
e84e6f38-b930-472e-8aff-77af8910b844,27-04-2025,1900-01-01 09:41:00,581,582.0,MZ,E,,,,SB,RS,,,,GG,RS,,,,MS,E,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
108b7466-c862-48b0-aca7-768f832fc5a8,27-04-2025,1900-01-01 09:44:00,584,584.0,MZ,E,,,,SB,GR,GG,,,GG,GG,SB,,,MS,E,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
0347ec69-43ba-4713-a317-a12f946e06e0,27-04-2025,1900-01-01 09:46:00,586,586.0,MZ,E,,"MS, GG",,SB,RL,,,,GG,RS,MS,MZ,,MS,E,GG,MZ,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
7a31bcdb-270a-4d6e-82b1-e2c39bec2c30,27-04-2025,1900-01-01 09:48:00,588,588.0,MZ,E,,,,SB,RL,,,,GG,RS,,MS,,MS,RS,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
c52504fa-9dcc-491c-a02b-b8201a761083,27-04-2025,1900-01-01 09:49:00,589,590.0,MZ,E,,,,SB,RL,,,,GG,RS,,MS,,MS,RS,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
6302ab7d-0c2a-4b53-bd59-34cb55258d37,27-04-2025,1900-01-01 09:51:00,591,592.0,MZ,E,,,,SB,RL,,,,GG,RS,,MS,,MS,RS,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
af263a41-4409-4097-adb4-d921628364c3,27-04-2025,1900-01-01 09:54:00,594,594.0,MZ,E,,,,SB,RL,,MS,GG,GG,RS,,,"MS, SB",MS,RS,,SB,GG,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
bb84548f-4a14-4dae-bc88-57736c799e27,27-04-2025,1900-01-01 09:55:00,595,596.0,MZ,E,,,,SB,RL,,,"GG, MS",GG,GR,MS,,SB,MS,GG,GG,,SB,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
efe1adfd-6e52-4e69-a307-a907a032f10f,27-04-2025,1900-01-01 09:58:00,598,598.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
26ec5e03-b772-48a9-a2cc-fc737167d794,27-04-2025,1900-01-01 09:59:00,599,600.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
eb4bb34f-92be-474a-8c10-b3f945686242,27-04-2025,1900-01-01 10:02:00,602,602.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
d4acf202-542d-4325-b65b-ae2fbfcc4bd9,27-04-2025,1900-01-01 10:04:00,604,604.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,SD,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
ea65e8a4-4ab3-4697-87f7-b89f3cd9b13b,27-04-2025,1900-01-01 10:05:00,605,606.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,SD,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
e1cf1265-74e2-4eac-9bd4-5a951bfe4629,27-04-2025,1900-01-01 10:07:00,607,608.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
0339f02e-4dfa-43fe-b613-d0af6a084fb8,27-04-2025,1900-01-01 10:09:00,609,610.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
22b7c9b5-65bc-437e-bc01-7558412b3a79,27-04-2025,1900-01-01 10:11:00,611,612.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
4e179242-56dc-43a2-ab07-77b78459ca94,27-04-2025,1900-01-01 10:13:00,613,614.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
f1912a7e-1c8c-444c-abb2-cc05bd5b4a68,27-04-2025,1900-01-01 10:15:00,615,616.0,MZ,RL,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
b5a170d5-bacc-45ff-b279-3284399b6c57,27-04-2025,1900-01-01 10:18:00,618,618.0,MZ,RL,,,,SB,RS,,,,GG,RL,,,,MS,M,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
26762266-f66d-43db-bebb-4366aca2baaa,27-04-2025,1900-01-01 10:19:00,619,620.0,MZ,RL,,,,SB,RS,,,,GG,RL,,,,MS,RS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
dd39898e-b398-4178-8287-214b67a0fcab,27-04-2025,1900-01-01 10:22:00,622,622.0,MZ,RL,,,,SB,RS,,,,GG,RL,,,,MS,RS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
128bf3d6-284b-4673-a087-4a0c794a75b8,27-04-2025,1900-01-01 10:23:00,623,624.0,MZ,RL,,,,SB,RS,,,,GG,RL,,,,MS,RS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
62b20e9d-1b43-4921-820d-29f29a745162,27-04-2025,1900-01-01 10:25:00,625,626.0,MZ,RL,,,,SB,RS,,,,GG,RL,,,,MS,RS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
ed369300-965c-4640-a4d2-4ab5d24efde2,27-04-2025,1900-01-01 10:28:00,628,628.0,MZ,RL,,,,SB,RS,,,,GG,RS,,,,MS,RS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
c2c070fb-ce34-4549-935e-c05e5da5c3e8,27-04-2025,1900-01-01 10:29:00,629,630.0,MZ,RL,,,,SB,RS,,,,GG,RS,,,,MS,RS,,,,Playback,5,False,morn1,C_2,morn1_C_2_trial5_sec_play
dfaf2fc6-08c7-49ee-afb5-c8d527d6d0c3,27-04-2025,1900-01-01 10:31:00,631,,MZ,RL,,,,SB,RS,,,,GG,RS,,,,MS,RS,,,,Playback,5,False,,C_2,_C_2_trial5_sec_play
4e4e9b93-4e86-4643-85d6-2a5f47a93501,27-04-2025,1900-01-01 10:45:00,645,645.0,MZ,E,,,,SB,RS,,,,GG,RL,,,,MS,RS,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
9b6080cd-7e42-445f-b3e1-ddeade1d3d9d,27-04-2025,1900-01-01 10:47:00,647,647.0,MZ,E,,,,SB,RS,,,,GG,RL,,,,MS,RS,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
9e36e42d-6853-454a-a1e3-18b2668157ba,27-04-2025,1900-01-01 10:50:00,650,649.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,RS,,,GG,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
fd247b63-f09f-4797-abf2-1d8d16a5b584,27-04-2025,1900-01-01 10:51:00,651,651.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,RS,,,GG,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
81c8eb18-d379-43e5-8aea-963d30ad9a7e,27-04-2025,1900-01-01 10:54:00,654,653.0,MZ,E,,,,SB,RS,,,,GG,RS,,,MS,MS,RS,,,GG,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
66cb410f-b4d5-4895-9ad8-e79ab173ebd0,27-04-2025,1900-01-01 10:56:00,656,655.0,MZ,E,,,,SB,M,,,,GG,M,,,,MS,M,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
0b935c83-d859-439d-9525-d259ea8cd8e8,27-04-2025,1900-01-01 10:58:00,658,657.0,MZ,M,,,,SB,PL,GG,,,GG,PL,SB,,,MS,RS,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
74f5924f-fc71-4b23-991e-6bf58f3564ed,27-04-2025,1900-01-01 11:00:00,660,659.0,MZ,RS,,,,SB,PL,,"MS, GG",,GG,PL,,"SB, MS",,MS,PL,,"SB, GG",,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
59d00978-f726-4996-9b32-2a978558780d,27-04-2025,1900-01-01 11:01:00,661,661.0,MZ,E,,,,SB,RS,,,"MS, GG",GG,GR,MS,,SB,MS,GG,GG,,SB,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
4690a8ab-d949-4d72-bc7e-416e778a3609,27-04-2025,1900-01-01 11:03:00,663,663.0,MZ,E,,,,SB,RS,,,"MS, GG",GG,GR,MS,,SB,MS,GG,GG,,SB,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
89c15efe-fe02-420e-8b76-461b1205be30,27-04-2025,1900-01-01 11:05:00,665,665.0,MZ,E,,,,SB,RS,,,"MS, GG",GG,GR,MS,,SB,MS,GG,GG,,SB,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
89014dab-f7cb-45c9-997b-74f6366a5f44,27-04-2025,1900-01-01 11:08:00,668,667.0,MZ,RS,,,,SB,PL,,"GG, MS",,GG,PL,,"MS, SB",,MS,PL,,"SB, GG",,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
d987ecb7-1760-4ac7-b12c-cdd772a29661,27-04-2025,1900-01-01 11:10:00,670,669.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,,MS,RS,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
c1dbd64f-d948-4e5b-ab02-8fa69c16c445,27-04-2025,1900-01-01 11:11:00,671,671.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,,MS,RS,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
03f164da-76bc-4f6a-b614-4e9929a00025,27-04-2025,1900-01-01 11:14:00,674,673.0,MZ,RL,,,,SB,M,,,,GG,RS,,,,MS,RS,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
80c5ba3c-3005-492f-bb6b-e7d1b177c8e2,27-04-2025,1900-01-01 11:16:00,676,675.0,MZ,RL,,,,SB,RL,,,,GG,RL,,,,MS,RS,,,,Playback,5,False,morn2,C_2,morn2_C_2_trial5_sec_play
