ec5_uuid,condition,date,msm,group,trial,phase,block_ID,Ind1,partner,dyad,distance
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
77e5378a-729d-433e-bc6e-c5ea9fdb72ab,Playback,11-03-2025,857,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
f428531a-bc8c-4802-bab9-fc7259cea67f,Playback,11-03-2025,859,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
bd55aeb3-4a82-4054-8894-bb634fcfb797,Playback,11-03-2025,861,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,1
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,1
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
f32a21d2-4853-4a8d-8290-187592cadb4d,Playback,11-03-2025,863,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,1
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,1
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
cd842486-c470-4648-8f23-7c9f998d2d9a,Playback,11-03-2025,865,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,1
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,1
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
73223e6b-2bd2-49e3-ba92-4ac37e377d0e,Playback,11-03-2025,867,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,2
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,2
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
fa398084-a6b1-49ee-94b2-a0b321de3b2e,Playback,11-03-2025,869,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,3
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,3
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
4bb1be29-97ba-4406-abbe-8a49705eb935,Playback,11-03-2025,871,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,3
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
897f1920-008b-4788-a137-f9da8ee29b56,Playback,11-03-2025,873,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,3
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,TK,MN-TK,2
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,2
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,2
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
afb11974-c1fd-434b-8f11-bd0038e9e41e,Playback,11-03-2025,875,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,TK,LN-TK,2
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NY,TK-NY,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NR,TK-NR,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,4
8e15b6b8-baa0-4a48-be36-bf6f1a825d89,Playback,11-03-2025,877,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,2
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NY,TK-NY,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NR,TK-NR,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,4
3bbcea78-a4b4-41a5-bae5-752c1283fccb,Playback,11-03-2025,879,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,2
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,MN,NY-MN,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,TK,NY-TK,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,LN,NY-LN,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,MN,NR-MN,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,TK,NR-TK,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,LN,NR-LN,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NY,TK-NY,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NR,TK-NR,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,4
f6ab0def-f52c-486f-8c92-8cf62f6749a1,Playback,11-03-2025,881,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,2
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,2
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,4
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NY,TK-NY,4
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NR,TK-NR,4
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,4
6958a156-4253-4a6a-ad10-0d2f8d8a772e,Playback,11-03-2025,883,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,MN,LN,MN-LN,1
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,NY,NR,NY-NR,2
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,NR,NY,NR-NY,2
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,MN,TK-MN,4
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NY,TK-NY,4
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,NR,TK-NR,4
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,TK,LN,TK-LN,4
5c3e64df-8693-4e24-a263-c3436776f9ef,Playback,11-03-2025,885,A_1,1,enrich,enrich_A_1_trial1_first_play,LN,MN,LN-MN,1
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,MN,NY,MN-NY,3
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,NY,ST,NY-ST,3
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,NR,MN,NR-MN,4
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,NR,NY,NR-NY,4
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,NR,TK,NR-TK,4
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,NR,LN,NR-LN,4
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,TK,MN,TK-MN,4
423e8c15-243b-4ca6-9677-4a4ff0244753,Playback,12-03-2025,573,A_1,1,morn1,morn1_A_1_trial1_sec_play,TK,NY,TK-NY,4
