ec5_uuid,condition,date,msm,group,is_all_occasions,trial,phase,first_day,block_ID,Ind1,behaviour,partner,notes,playing,aggression,agg_morn1,play_morn1,agg_morn2,play_morn2,agg_enrich,play_enrich,agg_extra,play_extra
7b8ab5eb-1b1b-4ff7-b3a0-eef6674d8999,Crow,04-05-2025,859.0,2,False,6,enrich,,enrich_2_trial6_first_cont,NR,PL,LN,,1,0,,,,,,,,
b3f0c857-dfdb-438e-9741-a0ec88087513,Crow,04-05-2025,861.0,2,False,6,enrich,,enrich_2_trial6_first_cont,LN,PL,NR,,1,0,,,,,,,,
b3f0c857-dfdb-438e-9741-a0ec88087513,Crow,04-05-2025,861.0,2,False,6,enrich,,enrich_2_trial6_first_cont,NR,PL,LN,,1,0,,,,,,,,
5535abe4-1b81-4110-b794-648c87d66f9f,Crow,04-05-2025,863.0,2,False,6,enrich,,enrich_2_trial6_first_cont,NH,PL,NR,,1,0,,,,,,,,
5535abe4-1b81-4110-b794-648c87d66f9f,Crow,04-05-2025,863.0,2,False,6,enrich,,enrich_2_trial6_first_cont,NR,PL,NH,,1,0,,,,,,,,
9769d5f1-5b35-4775-a0f9-940939268bfc,Crow,04-05-2025,867.0,2,False,6,enrich,,enrich_2_trial6_first_cont,NH,PL,NR,,1,0,,,,,,,,
9769d5f1-5b35-4775-a0f9-940939268bfc,Crow,04-05-2025,867.0,2,False,6,enrich,,enrich_2_trial6_first_cont,NR,PL,NH,,1,0,,,,,,,,
4e7dfab7-6087-44f6-aa87-05eb126bb2d9,Playback,15-05-2025,630.0,3,False,6,morn1,,morn1_3_trial6_sec_play,MN,DS,,,0,1,,,,,,,,
d9b1b2fa-cea3-42e0-9951-c94b94984aca,Playback,15-05-2025,645.0,3,False,6,morn2,,morn2_3_trial6_sec_play,NY,AG,,,0,1,,,,,,,,
3d03a54d-cec2-4479-8d8e-6bec75deb0eb,Playback,15-05-2025,871.0,3,False,6,enrich,,enrich_3_trial6_sec_play,MS,DS,,,0,1,,,,,,,,
f5fdc5a1-1499-4128-a155-cff1d8a18017,Crow,19-05-2025,616.0,2,False,7,morn1,,morn1_2_trial7_first_cont,MN,DS,,,0,1,,,,,,,,
84b6eb6b-8259-40cc-a8b7-41ef420b46f9,Crow,19-05-2025,618.0,2,False,7,morn1,,morn1_2_trial7_first_cont,MN,DS,,,0,1,,,,,,,,
0ca64fd8-4b09-4dc3-9d63-86a8ae0339f8,Crow,19-05-2025,620.0,2,False,7,morn1,,morn1_2_trial7_first_cont,NH,DS,,,0,1,,,,,,,,
0ca64fd8-4b09-4dc3-9d63-86a8ae0339f8,Crow,19-05-2025,620.0,2,False,7,morn1,,morn1_2_trial7_first_cont,MN,DS,,,0,1,,,,,,,,
d0479311-f0f4-4c78-a8a7-a141ac5cd3bb,Crow,20-05-2025,689.0,2,False,7,morn2,,morn2_2_trial7_sec_cont,MN,DS,,,0,1,,,,,,,,
fa1173c5-fdae-4a79-a07b-615427603b70,Playback,30-05-2025,867.0,2,False,7,enrich,,enrich_2_trial7_first_play,NR,PL,,,1,0,,,,,,,,
fa1173c5-fdae-4a79-a07b-615427603b70,Playback,30-05-2025,867.0,2,False,7,enrich,,enrich_2_trial7_first_play,MN,PL,,,1,0,,,,,,,,
f341e77c-c1ff-4de0-90fa-2723120e335b,Playback,30-05-2025,869.0,2,False,7,enrich,,enrich_2_trial7_first_play,NR,PL,,,1,0,,,,,,,,
f341e77c-c1ff-4de0-90fa-2723120e335b,Playback,30-05-2025,869.0,2,False,7,enrich,,enrich_2_trial7_first_play,MN,PL,,,1,0,,,,,,,,
e7aa0734-8663-41c9-aed0-b5cba8f4cfbe,Playback,31-05-2025,,2,False,7,,,_2_trial7_sec_play,NR,PL,,,1,0,,,,,,,,
e7aa0734-8663-41c9-aed0-b5cba8f4cfbe,Playback,31-05-2025,,2,False,7,,,_2_trial7_sec_play,MN,PL,,,1,0,,,,,,,,
d233dd38-e546-4d3f-a7a5-5ed500477ba0,Playback,31-05-2025,847.0,2,False,7,enrich,,enrich_2_trial7_sec_play,NR,PL,,,1,0,,,,,,,,
d233dd38-e546-4d3f-a7a5-5ed500477ba0,Playback,31-05-2025,847.0,2,False,7,enrich,,enrich_2_trial7_sec_play,MN,PL,,,1,0,,,,,,,,
d97395a8-f967-45bf-ad22-6c3f2b76f04a,Playback,31-05-2025,859.0,2,False,7,enrich,,enrich_2_trial7_sec_play,NR,PL,,,1,0,,,,,,,,
d97395a8-f967-45bf-ad22-6c3f2b76f04a,Playback,31-05-2025,859.0,2,False,7,enrich,,enrich_2_trial7_sec_play,MN,PL,,,1,0,,,,,,,,
3233dd12-2ab1-48e6-856f-84a5b71673da,Playback,11-03-2025,614.0,1,False,1,morn1,,morn1_1_trial1_first_play,MZ,PL,TN,,1,0,,,,,,,,
3233dd12-2ab1-48e6-856f-84a5b71673da,Playback,11-03-2025,614.0,1,False,1,morn1,,morn1_1_trial1_first_play,SB,PL,TN,,1,0,,,,,,,,
3233dd12-2ab1-48e6-856f-84a5b71673da,Playback,11-03-2025,614.0,1,False,1,morn1,,morn1_1_trial1_first_play,TN,PL,"MZ, SB",,1,0,,,,,,,,
2bc283b4-0227-48ef-afe9-6c7233554c9b,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,MZ,AG,,,0,1,,,,,,,,
2bc283b4-0227-48ef-afe9-6c7233554c9b,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,SB,AG,TN,,0,1,,,,,,,,
2bc283b4-0227-48ef-afe9-6c7233554c9b,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,TN,AG,SB,,0,1,,,,,,,,
aa864ac8-071a-410c-b032-8729ed9d9a57,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,MZ,AG,,,0,1,,,,,,,,
aa864ac8-071a-410c-b032-8729ed9d9a57,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,SB,AG,,,0,1,,,,,,,,
aa864ac8-071a-410c-b032-8729ed9d9a57,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,TN,AG,,,0,1,,,,,,,,
0b68fb3c-6ac1-429c-9fe9-2ef77190314c,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,MZ,AG,,,0,1,,,,,,,,
0b68fb3c-6ac1-429c-9fe9-2ef77190314c,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,SB,AG,,,0,1,,,,,,,,
0b68fb3c-6ac1-429c-9fe9-2ef77190314c,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,TN,AG,,,0,1,,,,,,,,
e3b6d2a0-aa0e-4b82-b1d3-0598182ecd4d,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,MZ,AG,,,0,1,,,,,,,,
e3b6d2a0-aa0e-4b82-b1d3-0598182ecd4d,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,SB,AG,,,0,1,,,,,,,,
e3b6d2a0-aa0e-4b82-b1d3-0598182ecd4d,Playback,11-03-2025,,1,False,1,,,_1_trial1_first_play,TN,AG,,,0,1,,,,,,,,
3938ecfa-b67c-4259-9f92-2a92e4df70bf,Playback,11-03-2025,645.0,1,False,1,morn2,,morn2_1_trial1_first_play,TN,AG,,,0,1,,,,,,,,
f84ecfb6-7d78-4587-bca2-2469de48e65d,Playback,12-03-2025,845.0,1,False,1,enrich,,enrich_1_trial1_sec_play,MZ,PL,TN,,1,0,,,,,,,,
f84ecfb6-7d78-4587-bca2-2469de48e65d,Playback,12-03-2025,845.0,1,False,1,enrich,,enrich_1_trial1_sec_play,TN,PL,MZ,,1,0,,,,,,,,
e97b3a39-799b-456f-a9df-939e8b192040,Playback,12-03-2025,847.0,1,False,1,enrich,,enrich_1_trial1_sec_play,TN,DS,,,0,1,,,,,,,,
0f619341-62c2-4140-b1f4-8b1ca9278430,Playback,12-03-2025,849.0,1,False,1,enrich,,enrich_1_trial1_sec_play,TN,DS,,,0,1,,,,,,,,
35022fa6-c473-4db0-9517-b115fa0eefba,Playback,12-03-2025,851.0,1,False,1,enrich,,enrich_1_trial1_sec_play,TN,DS,,,0,1,,,,,,,,
f2843aaf-ddd3-49d6-8224-2dd9667dcfa8,Playback,12-03-2025,853.0,1,False,1,enrich,,enrich_1_trial1_sec_play,TN,DS,,,0,1,,,,,,,,
69d128b7-1b21-410a-93c3-051eb5b1fe7a,Playback,12-03-2025,855.0,1,False,1,enrich,,enrich_1_trial1_sec_play,SB,AG,,,0,1,,,,,,,,
69d128b7-1b21-410a-93c3-051eb5b1fe7a,Playback,12-03-2025,855.0,1,False,1,enrich,,enrich_1_trial1_sec_play,TN,DS,,,0,1,,,,,,,,
1daa4067-72f7-498f-8863-18d37a10fef5,Playback,12-03-2025,859.0,1,False,1,enrich,,enrich_1_trial1_sec_play,SB,AG,,,0,1,,,,,,,,
1daa4067-72f7-498f-8863-18d37a10fef5,Playback,12-03-2025,859.0,1,False,1,enrich,,enrich_1_trial1_sec_play,TN,AG,SR,,0,1,,,,,,,,
a34fccf2-05c1-4883-95f9-5bd5a3009d5b,Playback,12-03-2025,863.0,1,False,1,enrich,,enrich_1_trial1_sec_play,MZ,DS,,,0,1,,,,,,,,
f325971d-0c57-413e-bf57-1638e62597ed,Playback,12-03-2025,865.0,1,False,1,enrich,,enrich_1_trial1_sec_play,MZ,DS,,,0,1,,,,,,,,
730d20b2-9e03-4eb9-8721-b023196919df,Playback,12-03-2025,867.0,1,False,1,enrich,,enrich_1_trial1_sec_play,MZ,PL,SB,,1,0,,,,,,,,
730d20b2-9e03-4eb9-8721-b023196919df,Playback,12-03-2025,867.0,1,False,1,enrich,,enrich_1_trial1_sec_play,SB,PL,MZ,,1,0,,,,,,,,
a235cf08-588f-4147-99b5-b3982aad37c6,Crow,20-03-2025,865.0,1,False,2,enrich,,enrich_1_trial2_sec_cont,SB,DS,,,0,1,,,,,,,,
99fd8b18-f036-4bcd-b95c-4ee75985d01b,Crow,08-04-2025,580.0,1,False,3,morn1,,morn1_1_trial3_first_cont,TN,DS,,,0,1,,,,,,,,
c781f065-9265-4dc3-928c-274af8f023a7,Crow,08-04-2025,590.0,1,False,3,morn1,,morn1_1_trial3_first_cont,GG,PL,TN,,1,0,,,,,,,,
c781f065-9265-4dc3-928c-274af8f023a7,Crow,08-04-2025,590.0,1,False,3,morn1,,morn1_1_trial3_first_cont,TN,PL,GG,,1,0,,,,,,,,
365668fa-e527-416e-be9e-ae8735932f81,Crow,08-04-2025,592.0,1,False,3,morn1,,morn1_1_trial3_first_cont,GG,PL,TN,,1,0,,,,,,,,
365668fa-e527-416e-be9e-ae8735932f81,Crow,08-04-2025,592.0,1,False,3,morn1,,morn1_1_trial3_first_cont,TN,PL,GG,,1,0,,,,,,,,
9d0a9dc5-75a5-41a9-899a-13906ea89b35,Crow,08-04-2025,675.0,1,False,3,morn2,,morn2_1_trial3_first_cont,GG,PL,TN,,1,0,,,,,,,,
9d0a9dc5-75a5-41a9-899a-13906ea89b35,Crow,08-04-2025,675.0,1,False,3,morn2,,morn2_1_trial3_first_cont,TN,PL,GG,,1,0,,,,,,,,
66b2dd33-9c03-4a77-9b51-7b2e0a5ae440,Crow,08-04-2025,677.0,1,False,3,morn2,,morn2_1_trial3_first_cont,GG,PL,TN,,1,0,,,,,,,,
66b2dd33-9c03-4a77-9b51-7b2e0a5ae440,Crow,08-04-2025,677.0,1,False,3,morn2,,morn2_1_trial3_first_cont,TN,PL,GG,,1,0,,,,,,,,
13d0325e-78e8-4742-9fb2-a1142da878ff,Crow,08-04-2025,679.0,1,False,3,morn2,,morn2_1_trial3_first_cont,GG,PL,TN,,1,0,,,,,,,,
13d0325e-78e8-4742-9fb2-a1142da878ff,Crow,08-04-2025,679.0,1,False,3,morn2,,morn2_1_trial3_first_cont,TN,PL,GG,,1,0,,,,,,,,
4a2f18bd-cb04-4729-af9c-5bbb96da03fe,Crow,08-04-2025,681.0,1,False,3,morn2,,morn2_1_trial3_first_cont,SB,PL,"TN, GG",,1,0,,,,,,,,
4a2f18bd-cb04-4729-af9c-5bbb96da03fe,Crow,08-04-2025,681.0,1,False,3,morn2,,morn2_1_trial3_first_cont,GG,PL,"TN, SB",,1,0,,,,,,,,
4a2f18bd-cb04-4729-af9c-5bbb96da03fe,Crow,08-04-2025,681.0,1,False,3,morn2,,morn2_1_trial3_first_cont,TN,PL,"GG, SB",,1,0,,,,,,,,
e57570bb-91f8-415e-888b-09fc944e5d86,Crow,08-04-2025,685.0,1,False,3,morn2,,morn2_1_trial3_first_cont,GG,PL,TN,,1,0,,,,,,,,
e57570bb-91f8-415e-888b-09fc944e5d86,Crow,08-04-2025,685.0,1,False,3,morn2,,morn2_1_trial3_first_cont,TN,PL,GG,,1,0,,,,,,,,
0b36b048-7f07-42a4-97a2-30c60c3b1fa7,Crow,09-04-2025,580.0,1,False,3,morn1,,morn1_1_trial3_sec_cont,MZ,PL,TN,,1,0,,,,,,,,
0b36b048-7f07-42a4-97a2-30c60c3b1fa7,Crow,09-04-2025,580.0,1,False,3,morn1,,morn1_1_trial3_sec_cont,TN,PL,MZ,,1,0,,,,,,,,
665e9710-6902-4c51-96af-37e42cb60eaa,Crow,09-04-2025,582.0,1,False,3,morn1,,morn1_1_trial3_sec_cont,MZ,PL,"TN, GG",,1,0,,,,,,,,
665e9710-6902-4c51-96af-37e42cb60eaa,Crow,09-04-2025,582.0,1,False,3,morn1,,morn1_1_trial3_sec_cont,GG,PL,"TN, MZ",,1,0,,,,,,,,
665e9710-6902-4c51-96af-37e42cb60eaa,Crow,09-04-2025,582.0,1,False,3,morn1,,morn1_1_trial3_sec_cont,TN,PL,"MZ, GG",,1,0,,,,,,,,
e108a976-40cd-47c4-a283-cf8e30d07095,Crow,09-04-2025,584.0,1,False,3,morn1,,morn1_1_trial3_sec_cont,MZ,PL,TN,,1,0,,,,,,,,
e108a976-40cd-47c4-a283-cf8e30d07095,Crow,09-04-2025,584.0,1,False,3,morn1,,morn1_1_trial3_sec_cont,TN,PL,MZ,,1,0,,,,,,,,
fb051c6f-da7c-47ae-945a-5144b46cb86b,Crow,09-04-2025,849.0,1,False,3,enrich,,enrich_1_trial3_sec_cont,MZ,PL,TN,,1,0,,,,,,,,
fb051c6f-da7c-47ae-945a-5144b46cb86b,Crow,09-04-2025,849.0,1,False,3,enrich,,enrich_1_trial3_sec_cont,TN,PL,MZ,,1,0,,,,,,,,
4228a5d9-70ab-4e3f-9189-04ad6e6784f6,Crow,09-04-2025,851.0,1,False,3,enrich,,enrich_1_trial3_sec_cont,MZ,PL,TN,,1,0,,,,,,,,
4228a5d9-70ab-4e3f-9189-04ad6e6784f6,Crow,09-04-2025,851.0,1,False,3,enrich,,enrich_1_trial3_sec_cont,TN,PL,MZ,,1,0,,,,,,,,
637257d2-fe38-479b-9229-bc1d81e76dd7,Playback,21-04-2025,574.0,1,False,4,morn1,,morn1_1_trial4_first_play,MZ,PL,SB,,1,0,,,,,,,,
637257d2-fe38-479b-9229-bc1d81e76dd7,Playback,21-04-2025,574.0,1,False,4,morn1,,morn1_1_trial4_first_play,SB,PL,MZ,,1,0,,,,,,,,
847e28c4-31a8-455f-ab16-bb4eeb67f56a,Playback,21-04-2025,600.0,1,False,4,morn1,,morn1_1_trial4_first_play,MZ,PL,"SB, TN",,1,0,,,,,,,,
847e28c4-31a8-455f-ab16-bb4eeb67f56a,Playback,21-04-2025,600.0,1,False,4,morn1,,morn1_1_trial4_first_play,SB,PL,"TN, MZ",,1,0,,,,,,,,
847e28c4-31a8-455f-ab16-bb4eeb67f56a,Playback,21-04-2025,600.0,1,False,4,morn1,,morn1_1_trial4_first_play,TN,PL,"SB, MZ",,1,0,,,,,,,,
6caa008a-bb94-4e1b-868c-32d94d5d32db,Playback,23-03-2025,649.0,2,False,2,morn2,,morn2_2_trial2_first_play,GG,DS,,,0,1,,,,,,,,
6fa3e575-58fb-485b-8709-5e39f0204dc4,Playback,23-03-2025,703.0,2,False,2,morn2,,morn2_2_trial2_first_play,GG,PL,MS,,1,0,,,,,,,,
6fa3e575-58fb-485b-8709-5e39f0204dc4,Playback,23-03-2025,703.0,2,False,2,morn2,,morn2_2_trial2_first_play,MS,PL,GG,,1,0,,,,,,,,
7c703e74-ec66-451a-a02e-b0a3bfbfc669,Playback,24-03-2025,683.0,2,False,2,morn2,,morn2_2_trial2_sec_play,SB,PL,GG,,1,0,,,,,,,,
7c703e74-ec66-451a-a02e-b0a3bfbfc669,Playback,24-03-2025,683.0,2,False,2,morn2,,morn2_2_trial2_sec_play,GG,PL,SB,,1,0,,,,,,,,
f948c7bf-92bc-4c15-a085-e508a873a5e0,Playback,24-03-2025,685.0,2,False,2,morn2,,morn2_2_trial2_sec_play,SB,PL,GG,,1,0,,,,,,,,
f948c7bf-92bc-4c15-a085-e508a873a5e0,Playback,24-03-2025,685.0,2,False,2,morn2,,morn2_2_trial2_sec_play,GG,PL,,,1,0,,,,,,,,
3cd2a7df-7b2f-4011-a33d-f073cb7c9b0c,Playback,26-04-2025,645.0,2,False,5,morn2,,morn2_2_trial5_first_play,MZ,DS,,,0,1,,,,,,,,
e6c34a83-e146-4cc1-8eda-853d884ec624,Playback,26-04-2025,647.0,2,False,5,morn2,,morn2_2_trial5_first_play,GG,PL,MS,,1,0,,,,,,,,
e6c34a83-e146-4cc1-8eda-853d884ec624,Playback,26-04-2025,647.0,2,False,5,morn2,,morn2_2_trial5_first_play,MS,PL,GG,,1,0,,,,,,,,
7ded9e5a-b68a-4649-87bc-32a078b57cfb,Playback,26-04-2025,699.0,2,False,5,morn2,,morn2_2_trial5_first_play,SB,PL,GG,,1,0,,,,,,,,
7ded9e5a-b68a-4649-87bc-32a078b57cfb,Playback,26-04-2025,699.0,2,False,5,morn2,,morn2_2_trial5_first_play,GG,PL,SB,,1,0,,,,,,,,
5750a994-1df4-42d6-838b-8c0c108b23b3,Playback,26-04-2025,701.0,2,False,5,morn2,,morn2_2_trial5_first_play,SB,PL,GG,,1,0,,,,,,,,
5750a994-1df4-42d6-838b-8c0c108b23b3,Playback,26-04-2025,701.0,2,False,5,morn2,,morn2_2_trial5_first_play,GG,PL,SB,,1,0,,,,,,,,
ad2a02d9-f72c-495f-ab61-b2a76f864ba4,Playback,26-04-2025,703.0,2,False,5,morn2,,morn2_2_trial5_first_play,SB,PL,GG,,1,0,,,,,,,,
ad2a02d9-f72c-495f-ab61-b2a76f864ba4,Playback,26-04-2025,703.0,2,False,5,morn2,,morn2_2_trial5_first_play,GG,PL,SB,,1,0,,,,,,,,
21260339-37ed-4648-98e0-47e49c6f80f7,Playback,26-04-2025,879.0,2,False,5,enrich,,enrich_2_trial5_first_play,SB,PL,GG,,1,0,,,,,,,,
21260339-37ed-4648-98e0-47e49c6f80f7,Playback,26-04-2025,879.0,2,False,5,enrich,,enrich_2_trial5_first_play,GG,PL,,,1,0,,,,,,,,
152ab73d-fcf6-4eac-bcd7-dfd5b9ce8a01,Playback,27-04-2025,576.0,2,False,5,morn1,,morn1_2_trial5_sec_play,MZ,DS,,,0,1,,,,,,,,
152ab73d-fcf6-4eac-bcd7-dfd5b9ce8a01,Playback,27-04-2025,576.0,2,False,5,morn1,,morn1_2_trial5_sec_play,MS,DS,,,0,1,,,,,,,,
ee29a5db-50dc-4f13-aa86-e41d51bf8f2d,Playback,27-04-2025,578.0,2,False,5,morn1,,morn1_2_trial5_sec_play,MZ,DS,,,0,1,,,,,,,,
0b935c83-d859-439d-9525-d259ea8cd8e8,Playback,27-04-2025,657.0,2,False,5,morn2,,morn2_2_trial5_sec_play,SB,PL,GG,,1,0,,,,,,,,
0b935c83-d859-439d-9525-d259ea8cd8e8,Playback,27-04-2025,657.0,2,False,5,morn2,,morn2_2_trial5_sec_play,GG,PL,SB,,1,0,,,,,,,,
74f5924f-fc71-4b23-991e-6bf58f3564ed,Playback,27-04-2025,659.0,2,False,5,morn2,,morn2_2_trial5_sec_play,SB,PL,"MS, GG",,1,0,,,,,,,,
74f5924f-fc71-4b23-991e-6bf58f3564ed,Playback,27-04-2025,659.0,2,False,5,morn2,,morn2_2_trial5_sec_play,GG,PL,"SB, MS",,1,0,,,,,,,,
74f5924f-fc71-4b23-991e-6bf58f3564ed,Playback,27-04-2025,659.0,2,False,5,morn2,,morn2_2_trial5_sec_play,MS,PL,"SB, GG",,1,0,,,,,,,,
89014dab-f7cb-45c9-997b-74f6366a5f44,Playback,27-04-2025,667.0,2,False,5,morn2,,morn2_2_trial5_sec_play,SB,PL,"GG, MS",,1,0,,,,,,,,
89014dab-f7cb-45c9-997b-74f6366a5f44,Playback,27-04-2025,667.0,2,False,5,morn2,,morn2_2_trial5_sec_play,GG,PL,"MS, SB",,1,0,,,,,,,,
89014dab-f7cb-45c9-997b-74f6366a5f44,Playback,27-04-2025,667.0,2,False,5,morn2,,morn2_2_trial5_sec_play,MS,PL,"SB, GG",,1,0,,,,,,,,
81f5842f-1d2a-4883-a72c-11b0a9ddcf56,Playback,27-04-2025,851.0,2,False,5,enrich,,enrich_2_trial5_sec_play,SB,DS,,,0,1,,,,,,,,
96b1e94f-8428-428c-9e18-bded75de6d8b,Playback,27-04-2025,853.0,2,False,5,enrich,,enrich_2_trial5_sec_play,MZ,PL,"MS, SB",,1,0,,,,,,,,
96b1e94f-8428-428c-9e18-bded75de6d8b,Playback,27-04-2025,853.0,2,False,5,enrich,,enrich_2_trial5_sec_play,SB,PL,"MS, MZ",,1,0,,,,,,,,
96b1e94f-8428-428c-9e18-bded75de6d8b,Playback,27-04-2025,853.0,2,False,5,enrich,,enrich_2_trial5_sec_play,MS,PL,"SB, MZ",,1,0,,,,,,,,
5a7779a4-fcb8-4a3f-ad12-e928c6244186,Playback,27-04-2025,855.0,2,False,5,enrich,,enrich_2_trial5_sec_play,GG,PL,MS,,1,0,,,,,,,,
5a7779a4-fcb8-4a3f-ad12-e928c6244186,Playback,27-04-2025,855.0,2,False,5,enrich,,enrich_2_trial5_sec_play,MS,PL,GG,,1,0,,,,,,,,
01a842f9-610f-4244-a52e-65c315c0aa32,Crow,04-05-2025,612.0,2,False,6,morn1,,morn1_2_trial6_first_cont,SB,DS,,,0,1,,,,,,,,
01a842f9-610f-4244-a52e-65c315c0aa32,Crow,04-05-2025,612.0,2,False,6,morn1,,morn1_2_trial6_first_cont,MS,DS,,,0,1,,,,,,,,
aa98046b-75c2-48b3-9d6b-073878224025,Crow,04-05-2025,614.0,2,False,6,morn1,,morn1_2_trial6_first_cont,MZ,DS,,,0,1,,,,,,,,
aa98046b-75c2-48b3-9d6b-073878224025,Crow,04-05-2025,614.0,2,False,6,morn1,,morn1_2_trial6_first_cont,SB,DS,,,0,1,,,,,,,,
aa98046b-75c2-48b3-9d6b-073878224025,Crow,04-05-2025,614.0,2,False,6,morn1,,morn1_2_trial6_first_cont,MS,DS,,,0,1,,,,,,,,
82c428ac-3aec-4dd8-9e7a-1dd6c99a5220,Crow,04-05-2025,616.0,2,False,6,morn1,,morn1_2_trial6_first_cont,MZ,DS,,,0,1,,,,,,,,
63b5c45c-ef13-4e13-a5a3-b63efe838599,Crow,04-05-2025,618.0,2,False,6,morn1,,morn1_2_trial6_first_cont,MZ,DS,,,0,1,,,,,,,,
5bced421-6160-4960-81a9-b1d778ff2d0b,Crow,04-05-2025,679.0,2,False,6,morn2,,morn2_2_trial6_first_cont,MZ,DS,,,0,1,,,,,,,,
7e886875-96d7-4091-9384-080e747cb3b5,Crow,04-05-2025,681.0,2,False,6,morn2,,morn2_2_trial6_first_cont,SB,DS,,,0,1,,,,,,,,
081ad108-2cfe-4967-8e72-e9c1d600359e,Crow,04-05-2025,683.0,2,False,6,morn2,,morn2_2_trial6_first_cont,MZ,DS,,,0,1,,,,,,,,
a7d1eb65-5285-4967-87cb-e898b8fc0e75,Crow,04-05-2025,687.0,2,False,6,morn2,,morn2_2_trial6_first_cont,MZ,DS,,,0,1,,,,,,,,
3f52455f-4071-4955-8fe3-3d602b869fe0,Crow,04-05-2025,705.0,2,False,6,morn2,,morn2_2_trial6_first_cont,MZ,DS,,,0,1,,,,,,,,
3c7be75c-fb7b-47a8-aa59-5616c5152381,Crow,05-05-2025,675.0,2,False,6,morn2,,morn2_2_trial6_sec_cont,SB,PL,"GG, MS",,1,0,,,,,,,,
3c7be75c-fb7b-47a8-aa59-5616c5152381,Crow,05-05-2025,675.0,2,False,6,morn2,,morn2_2_trial6_sec_cont,GG,PL,"SB, MS",,1,0,,,,,,,,
3c7be75c-fb7b-47a8-aa59-5616c5152381,Crow,05-05-2025,675.0,2,False,6,morn2,,morn2_2_trial6_sec_cont,MS,PL,"GG, SB",,1,0,,,,,,,,
d9985426-f139-4521-b489-6ea3c5bb5ed7,Crow,05-05-2025,845.0,2,False,6,enrich,,enrich_2_trial6_sec_cont,MZ,DS,,,0,1,,,,,,,,
d775ed85-a7e5-44c5-87f4-aa9678c29a6f,Playback,03-04-2025,647.0,3,False,3,morn2,,morn2_3_trial3_first_play,MZ,DS,,,0,1,,,,,,,,
9580308d-59fb-41a3-80c1-995a62e44b74,Playback,03-04-2025,649.0,3,False,3,morn2,,morn2_3_trial3_first_play,SB,AG,"LN, GG",,0,1,,,,,,,,
9580308d-59fb-41a3-80c1-995a62e44b74,Playback,03-04-2025,649.0,3,False,3,morn2,,morn2_3_trial3_first_play,NR,AG,,,0,1,,,,,,,,
ef374882-19ec-44b1-b561-53f312e60554,Playback,03-04-2025,825.0,3,False,3,enrich,,enrich_3_trial3_first_play,NR,DS,,,0,1,,,,,,,,
19deb70a-432e-437e-af56-25c438d1e63f,Playback,04-04-2025,879.0,3,False,3,enrich,,enrich_3_trial3_sec_play,MZ,PL,NR,,1,0,,,,,,,,
19deb70a-432e-437e-af56-25c438d1e63f,Playback,04-04-2025,879.0,3,False,3,enrich,,enrich_3_trial3_sec_play,NR,PL,,,1,0,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,881.0,3,False,3,enrich,,enrich_3_trial3_sec_play,MZ,PL,"GG, SB, NR",,1,0,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,881.0,3,False,3,enrich,,enrich_3_trial3_sec_play,SB,PL,"GG, MZ, NR",,1,0,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,881.0,3,False,3,enrich,,enrich_3_trial3_sec_play,GG,PL,"MZ, SB, NR",,1,0,,,,,,,,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,881.0,3,False,3,enrich,,enrich_3_trial3_sec_play,NR,PL,"MZ, SB, GG",,1,0,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,883.0,3,False,3,enrich,,enrich_3_trial3_sec_play,MZ,PL,"GG, SB, NR",,1,0,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,883.0,3,False,3,enrich,,enrich_3_trial3_sec_play,SB,PL,"GG, MZ, NR",,1,0,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,883.0,3,False,3,enrich,,enrich_3_trial3_sec_play,GG,PL,"MZ, SB, NR",,1,0,,,,,,,,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,883.0,3,False,3,enrich,,enrich_3_trial3_sec_play,NR,PL,"MZ, SB, GG",,1,0,,,,,,,,
46aa059f-8dc8-43f8-9320-6e93e516b659,Playback,04-04-2025,885.0,3,False,3,enrich,,enrich_3_trial3_sec_play,MZ,PL,"GG, SB, NR",,1,0,,,,,,,,
46aa059f-8dc8-43f8-9320-6e93e516b659,Playback,04-04-2025,885.0,3,False,3,enrich,,enrich_3_trial3_sec_play,SB,PL,"GG, MZ, NR",,1,0,,,,,,,,
