ec5_uuid,date,1_TIme,2_NC,4_MZ_Behavior,5_Contact,6_AR,7_3M,8_Occurence,9_Notes,11_SB_Behavior,12_Contact,13_AR,14_3M,15_Occurence,16_Notes,18_GG_Behavior,19_Contact,20_AR,21_3M,22_Occurence,23_Notes,25_MS_Behavior,26_Contact,27_AR,28_3M,29_Occurence,30_Notes,highlight,msm
4049cea0-2c8d-46f2-a819-3c66215f9a24,2025-05-04,1900-01-01 10:30:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,,630
ae6d1c70-758d-44b9-8756-6ed98c6556d8,2025-05-04,1900-01-01 10:46:00,NO,RS,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,red,646
9e4ce1ae-3ae7-42ce-8ce8-5e7527106aeb,2025-05-04,1900-01-01 10:48:00,Yes,RS,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,648
d8dffa64-8c87-4633-a044-0a0d4ce18361,2025-05-04,1900-01-01 10:50:00,Yes,RS,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,650
494bffe8-7de9-4473-86a0-e07d1a313d3d,2025-05-04,1900-01-01 10:51:00,Yes,RS,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,651
0babf826-f87d-4f6c-8118-839636c5ae6b,2025-05-04,1900-01-01 10:53:00,Yes,RS,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,653
f9838e87-98b1-403e-bd81-855d8a09e0b8,2025-05-04,1900-01-01 10:55:00,NO,RS,,,,,,RS,,,,,,RS,,,,,,RL,,,,,,red,655
e06cd33c-f297-459a-a9e6-0dabd1152f1f,2025-05-04,1900-01-01 10:58:00,Yes,RS,,,,,,RS,,,,,,RS,,,,,,RL,,,,,,green,658
9764c49a-cd1d-415c-b51d-2834cb7a318e,2025-05-04,1900-01-01 11:00:00,NO,RL,,,,,,RS,,,,,,RS,,,,,,RL,,,,,,red,660
fa9d3c29-980e-477e-9668-f840c5c0e48a,2025-05-04,1900-01-01 11:01:00,Yes,RL,,,,,,RS,,,,,,RS,,,,,,RL,,,,,,green,661
e8f4f3cf-ae3f-4ec2-8adc-97a34aabb5a1,2025-05-04,1900-01-01 11:03:00,NO,RL,,,,,,GG,MS,,,,,RS,,,,,,GR,SB,,,,,red,663
0f4865bc-976f-4864-8790-0fd3b11ae715,2025-05-04,1900-01-01 11:06:00,Yes,RL,,,,,,GG,MS,,,,,RS,,,,,,GR,SB,,,,,green,666
0956a4bc-9336-43eb-8016-7444c1d5f54a,2025-05-04,1900-01-01 11:07:00,NO,RL,,,,,,M,,,,,,M,,,,,,RS,,,,,,,667
3446153b-21f5-48e6-acb0-1dadbe269d96,2025-05-04,1900-01-01 11:09:00,NO,RS,,,SB,,,M,,,MZ,,Playing with MS,RL,,,,,,E,,,,,,,669
6d92f1a7-f58c-4864-b3e4-71074014d23e,2025-05-04,1900-01-01 11:12:00,NO,RL,,,,,,E,,,,,,RL,,,,,,E,,,,,,red,672
6f4dfd99-e2b7-45c3-9db6-9b58a5ba2b8f,2025-05-04,1900-01-01 11:13:00,Yes,RL,,,,,,E,,,,,,RL,,,,,,E,,,,,,green,673
1062c8e6-b83f-4bfe-9171-4a76086f52f7,2025-05-04,1900-01-01 11:16:00,NO,M,,,,,,RS,,,,,,RL,,,,,,M,,,,,,,676
c163bc40-dc02-40c4-9f2d-6060d216b647,2025-05-04,1900-01-01 11:18:00,NO,M,,,,,,M,,,,,,RS,,,,,,M,,,,,,,678
5bced421-6160-4960-81a9-b1d778ff2d0b,2025-05-04,1900-01-01 11:19:00,NO,DS,,,,,,M,,,,,,RS,,,,,,RS,,,,,,,679
7e886875-96d7-4091-9384-080e747cb3b5,2025-05-04,1900-01-01 11:22:00,NO,RS,,,,,,DS,,,,,,RS,,,,,,RS,,,,,,,682
081ad108-2cfe-4967-8e72-e9c1d600359e,2025-05-04,1900-01-01 11:23:00,NO,DS,,,,,,E,,,,,,M,,,,,,RS,,,,,,,683
dcb0865c-b1cd-4aa9-afd1-c4c74c53096b,2025-05-04,1900-01-01 11:25:00,NO,M,,,,,,E,,,,,,RS,,,,,,RS,,,,,,,685
a7d1eb65-5285-4967-87cb-e898b8fc0e75,2025-05-04,1900-01-01 11:28:00,NO,DS,,,,,,E,,,,,,RS,,,,,,RS,,,,,,,688
820a0bc9-d43a-47ac-9357-c6e186f60679,2025-05-04,1900-01-01 11:29:00,NO,M,,,,,,E,,,,,,RS,,,,,,RS,,,,,,red,689
f1341415-84e4-4f88-983d-99cafa90d542,2025-05-04,1900-01-01 11:31:00,Yes,M,,,,,,E,,,,,,RS,,,,,,RS,,,,,,green,691
6ab7c766-7db4-418e-a0ad-9b7965615d35,2025-05-04,1900-01-01 11:33:00,NO,M,,,,,,RS,,,MS,,,RS,,,,,,RS,,,SB,,,,693
119e56fc-e0fc-4709-b027-68890c526157,2025-05-04,1900-01-01 11:35:00,NO,RS,,,,,,RS,,,MS,,,RS,,,,,,RS,,,SB,,,,695
76c46a27-9ad1-4d08-bde6-384bae275379,2025-05-04,1900-01-01 11:37:00,NO,M,,,,,,RL,,,,,,RS,,MS,,,,RS,,GG,,,,,697
2537818e-b12a-457c-a463-c1cc3960e5c6,2025-05-04,1900-01-01 11:40:00,NO,RS,,,"MS, GG",,,RL,,,,,,RS,,,"MZ, MS",,,RS,,,"GG, MZ",,,,700
ea145d2c-ed45-42ad-a1bf-d6751efbd867,2025-05-04,1900-01-01 11:41:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,,701
3dc4192f-11d9-4d12-824b-e2e5f6dc9e3e,2025-05-04,1900-01-01 11:43:00,NO,M,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,,703
3f52455f-4071-4955-8fe3-3d602b869fe0,2025-05-04,1900-01-01 11:45:00,NO,DS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,,705
5517e869-9902-4666-b089-445f7ebe0e94,2025-05-04,1900-01-01 13:17:00,NO,M,,,MS,,,E,,,,,,E,,,,,,E,,,MZ,,,,797
f2061252-848d-498f-a1a0-b5591e66441e,2025-05-04,1900-01-01 13:18:00,NO,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,,798
09a23f9c-2946-4411-af11-d7b478799a37,2025-05-04,1900-01-01 13:21:00,NO,M,,,,,,E,,,,,,E,,,,,,E,,,,,,,801
e2b04fe6-258f-4d5a-9efe-943c612ca4e6,2025-05-04,1900-01-01 13:23:00,NO,RS,,,,,,E,,,,,,E,,,,,,E,,,,,,,803
f6ec494d-dabb-40ec-ac41-013da7ec8c36,2025-05-04,1900-01-01 13:25:00,NO,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,,805
0ddcb9f3-127c-46ea-9784-931b97be6270,2025-05-04,1900-01-01 13:27:00,NO,E,,,,,,E,,,,,,E,,,,,,E,,,,,,,807
849fd4e5-6e0d-4322-a17a-8713edf00090,2025-05-04,1900-01-01 13:29:00,NO,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,red,809
bdb17473-2619-46d6-a398-e10517b33632,2025-05-04,1900-01-01 13:31:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,811
442dfa30-fd04-4d46-8311-94f9e33bf5bd,2025-05-04,1900-01-01 13:32:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,812
cfae3545-83a2-48e0-b5e1-6f2aab35d70f,2025-05-04,1900-01-01 13:34:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,814
5a8e5f76-00d3-4ffe-a5d4-8039c80515d8,2025-05-04,1900-01-01 13:37:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,817
58fc8bdb-ad10-4b03-a8df-b6a043f417df,2025-05-04,1900-01-01 13:38:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,818
6b699bc2-f8c3-4aab-a6ed-e3c04190177a,2025-05-04,1900-01-01 13:41:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,821
0c83089c-a057-44d8-8d0d-c734a8640732,2025-05-04,1900-01-01 13:43:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,823
c33dc15c-1e08-4a0d-88a6-3652f99f3693,2025-05-04,1900-01-01 13:44:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,824
dd4b0226-4589-47a8-a7c2-4a53f783b3dc,2025-05-04,1900-01-01 13:47:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,827
e932dfec-132d-4cf9-88ec-310ce2e5925f,2025-05-04,1900-01-01 13:48:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,828
d8fb3774-e83a-4dcb-aff8-e3ec87d3acb3,2025-05-04,1900-01-01 13:51:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,831
3ee1f50d-9267-458b-b4a0-4441cf5829ac,2025-05-04,1900-01-01 13:53:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,833
4c399209-8f2a-4c96-9238-078df54403eb,2025-05-04,1900-01-01 13:55:00,NO,E,,,,,,E,,,,,,E,,,,,,E,,,,,,,835
a63f261d-e39f-41ba-a9ea-5be79c2e3b69,2025-05-04,1900-01-01 13:56:00,NO,M,,,MS,,,E,,,,,,E,,,,,,E,,,MZ,,,,836
e0c11513-4557-4869-b725-07fedd5c44c2,2025-05-04,1900-01-01 13:59:00,NO,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,,839
eed05168-f347-4d22-84dd-abbfdc98732b,2025-05-04,1900-01-01 14:01:00,NO,E,,,,,,E,,,,,,E,,,,,,E,,,,,,red,841
c679f574-0d94-4da5-a9ab-04ad13c5fda9,2025-05-04,1900-01-01 14:02:00,Yes,E,,,,,,E,,,,,,E,,,,,,E,,,,,,green,842
831829c0-5da2-4bea-831d-510771db50a0,2025-05-04,1900-01-01 14:04:00,NO,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,,844
8543d129-0218-4552-9f76-eda3be98c832,2025-05-04,1900-01-01 14:07:00,NO,E,,SB,,,,E,,,,,,E,,,,,,E,,,,,,,847
c4d71fa6-c0d0-4c14-a01a-5d4d9a8a777a,2025-05-04,1900-01-01 14:09:00,NO,M,,,,,,E,,,,,,E,,,,,,E,,,,,,,849
c423d8b9-86bf-470b-b3e3-a8ac6f8f2544,2025-05-04,1900-01-01 14:10:00,NO,E,,GG,,,,E,,,,,,E,,MZ,,,,E,,,,,,red,850
b18971e3-a9bc-47a9-8ba1-dec2676c6577,2025-05-04,1900-01-01 14:13:00,Yes,E,,GG,,,,E,,,,,,E,,MZ,,,,E,,,,,,green,853
45784318-405f-45e4-9a7e-47da8796a147,2025-05-04,1900-01-01 14:14:00,NO,M,,,,,,E,,GG,,,,E,,SB,,,,E,,,,,,,854
85885a84-b060-4ab5-8cb2-190fda7fe1c1,2025-05-04,1900-01-01 14:17:00,NO,E,,,MS,,,E,,GG,,,,E,,SB,,,,E,,,MZ,,,,857
eded9650-e11b-48f1-9ac8-f82048c6ba6f,2025-05-04,1900-01-01 14:18:00,NO,E,,SB,,,,E,,MZ,,,,E,,MS,,,,E,,GG,,,,,858
090a739f-aa88-4bba-8496-523268e6ceda,2025-05-04,1900-01-01 14:21:00,NO,E,,SB,,,,E,,MZ,,,,SD,,MS,,,,RS,,GG,,,,,861
e6c60baa-37a7-4cc3-9214-18c8f0d0de21,2025-05-04,1900-01-01 14:23:00,NO,E,,SB,,,,E,,MZ,,,,GG,MS,,,,,GR,GG,,,,,,863
168a7619-b897-481b-8f2f-fc1b416170eb,2025-05-04,1900-01-01 14:25:00,NO,E,,,,,,E,,,,,,E,,,,,,RL,,,,,,,865
057f9a5a-c788-4e7c-a335-34da9d0492c4,2025-05-04,1900-01-01 14:27:00,NO,E,,,,,,E,,GG,,,,E,,SB,,,,RL,,,,,,red,867
ad72dabb-8247-40a8-8976-eba021d5d0df,2025-05-04,1900-01-01 14:29:00,Yes,E,,,,,,E,,GG,,,,E,,SB,,,,RL,,,,,,green,869
0117300d-6da9-4ae3-876a-d03ded64a610,2025-05-04,1900-01-01 14:30:00,Yes,E,,,,,,E,,GG,,,,E,,SB,,,,RL,,,,,,green,870
17546cce-de64-4f62-84e2-8f3e436129bc,2025-05-04,1900-01-01 14:33:00,NO,M,,,,,,E,,,,,,RS,,,,,,RL,,,,,,,873
c806d8c5-8009-41e0-b591-1692f8f5d4fa,2025-05-04,1900-01-01 14:35:00,NO,RS,,,,,,E,,,,,,RS,,,MS,,,E,,,GG,,,,875
5b721c5f-5939-40d9-b112-f09cf5d3841e,2025-05-04,1900-01-01 14:37:00,NO,M,,,,,,RS,,,,,,RS,,,MS,,,RS,,,GG,,,,877
4f95286d-0bdd-42dd-8787-40018570fc05,2025-05-04,1900-01-01 14:38:00,NO,E,,,,,,E,,,,,,RS,,,MS,,,RS,,,GG,,,,878
4c1b52ad-55d8-4803-a280-2306f40e0047,2025-05-04,1900-01-01 14:40:00,NO,M,,,,,,E,,,,,,RS,,,MS,,,RS,,,GG,,,,880
90b9bf4b-f72f-451a-a706-c806f34a7e2a,2025-05-04,1900-01-01 14:42:00,NO,E,,,,,,E,,,,,,RL,,,MS,,,RS,,,GG,,,,882
38676a35-9a04-4e3e-8314-a546685fe301,2025-05-04,1900-01-01 14:45:00,NO,E,,,,,,M,,,,,,RL,,,MS,,,RS,,,GG,,,,885
ca41ee1e-1b67-4724-b160-9780d76d83c2,2025-05-05,1900-01-01 09:34:00,NO,M,,,,,,E,,GG,MS,,,E,,SB,MS,,,E,,,"SB, GG",,,red,574
0cd14725-6a7b-4b11-b921-da86651b4a5a,2025-05-05,1900-01-01 09:36:00,Yes,M,,,,,,E,,GG,MS,,,E,,SB,MS,,,E,,,"SB, GG",,,green,576
4d7864de-9fb3-42bc-99f6-b7f322c24674,2025-05-05,1900-01-01 09:38:00,NO,M,,,,,,E,,"MS, GG",,,,E,,SB,MS,,,E,,SB,GG,,,,578
ba34f2cf-ef6d-4f22-9a5c-18f2b7f1d33a,2025-05-05,1900-01-01 09:40:00,NO,E,,,,,,E,,"GG, MS",,,,E,,SB,MS,,,E,,SB,GG,,,,580
a112e809-fa61-4a11-b5b8-f1ac8d6dcb2e,2025-05-05,1900-01-01 09:42:00,NO,E,,,,,,E,,,GG,,,E,,MS,SB,,,E,,GG,,,,red,582
1c024f17-a74f-4eb8-ab35-d8cec296e3f5,2025-05-05,1900-01-01 09:44:00,Yes,E,,,,,,E,,,GG,,,E,,MS,SB,,,E,,GG,,,,green,584
fc025845-5e3d-4c5b-80d8-ca0367621821,2025-05-05,1900-01-01 09:46:00,NO,M,,,,,,E,,,,,,E,,MS,,,,RL,,GG,,,,red,586
45c28b98-4de8-41a2-9990-eeb5b0d870eb,2025-05-05,1900-01-01 09:48:00,Yes,M,,,,,,E,,,,,,E,,MS,,,,RL,,GG,,,,green,588
38bfc841-f4fc-43b6-80a3-b79a3d0b4dec,2025-05-05,1900-01-01 09:50:00,NO,RL,,,,,,E,,,,,,RS,,MS,,,,E,,GG,,,,,590
f8483027-1bf5-456b-a29a-179bc2f81e52,2025-05-05,1900-01-01 09:52:00,NO,M,,,,,,RS,,,,,,RL,,MS,,,,E,,GG,,,,,592
e4794f55-3c7d-4e14-a865-cb615a31bc16,2025-05-05,1900-01-01 09:54:00,NO,RL,,,,,,RS,,,,,,RL,,MS,,,,E,,GG,,,,,594
f989c409-3db7-4938-8d7d-74ac02870a80,2025-05-05,1900-01-01 09:56:00,NO,RL,,,,,,M,,,,,,RL,,,,,,RS,,,,,,,596
569884fa-e2bf-4a8e-bf10-aef02ecfed88,2025-05-05,1900-01-01 09:58:00,NO,RL,,,,,,RS,,,,,,SD,,,,,,RS,,,,,,red,598
e0ba54e4-e3ef-40f9-90dd-2424f113cc5d,2025-05-05,1900-01-01 10:00:00,Yes,RL,,,,,,RS,,,,,,SD,,,,,,RS,,,,,,green,600
49ad4245-5a75-4df1-be0f-769832deeb06,2025-05-05,1900-01-01 10:02:00,NO,RS,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,,602
22859a18-1db9-49ff-bd86-f4fecc9b4dfc,2025-05-05,1900-01-01 10:04:00,NO,SD,,,,,,M,,,,,,RL,,,,,,RS,,,,,,,604
48bdcee0-e739-480d-b94a-25ded3f2b868,2025-05-05,1900-01-01 10:06:00,NO,RS,,,,,,E,,,,,,RL,,,,,,RS,,,,,,,606
babb8dbb-82a3-491f-8f7d-4c209e74e194,2025-05-05,1900-01-01 10:08:00,NO,RL,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,red,608
562b5baf-dd89-4f68-afb7-7c0a2775338f,2025-05-05,1900-01-01 10:10:00,Yes,RL,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,610
da93e4f9-0f34-463e-a075-0805b151620f,2025-05-05,1900-01-01 10:12:00,NO,RS,,,,,,M,,,,,,RL,,,,,,M,,,,,,,612
b6c8f3bf-b1af-48a5-821c-2ccb157d4042,2025-05-05,1900-01-01 10:14:00,NO,RS,,,,,,RS,,,,,,RL,,,,,,M,,,,,,,614
4040b86c-b070-4723-ae2c-61e2f02609e7,2025-05-05,1900-01-01 10:16:00,NO,RS,,,,,,RS,,MS,,,,RL,,,,,,RS,,SB,,,,,616
16dbaf22-0804-4dfc-bbe6-b9f6fca04f29,2025-05-05,1900-01-01 10:18:00,NO,RS,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,,618
6dfebfda-c6d2-4701-a878-b3a6b378a970,2025-05-05,1900-01-01 10:20:00,NO,RL,,,,,,RS,,,,,,RS,,,,,,M,,,,,,,620
7835eff3-9707-42d1-aaea-9e4dabc84303,2025-05-05,1900-01-01 10:22:00,NO,RL,,,,,,RS,,,,,,RS,,MS,,,,RS,,GG,,,,red,622
627f33c3-1a5a-4c99-bad1-6ee9b93979be,2025-05-05,1900-01-01 10:24:00,Yes,RL,,,,,,RS,,,,,,RS,,MS,,,,RS,,GG,,,,green,624
9a423133-0560-444b-893a-94f75e1a4b93,2025-05-05,1900-01-01 10:26:00,Yes,RL,,,,,,RS,,,,,,RS,,MS,,,,RS,,GG,,,,green,626
387a542b-f2d9-4d7c-a4b6-4f01e2795214,2025-05-05,1900-01-01 10:28:00,NO,RL,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,red,628
574d0df1-b411-4ebc-a437-f9e6475e6283,2025-05-05,1900-01-01 10:30:00,Yes,RL,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,green,630
2dd02e3f-eed4-49c9-b858-c84fb11afb3a,2025-05-05,1900-01-01 10:46:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,red,646
3a351263-91cd-4582-ae8c-3ec067d76c34,2025-05-05,1900-01-01 10:48:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,648
c6d5c1c1-c296-4faf-bb52-74b28de3e3ec,2025-05-05,1900-01-01 10:50:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,650
6e4a04b2-ab81-4855-a114-98103a7301f6,2025-05-05,1900-01-01 10:52:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,652
327c18eb-e231-4fa6-ac36-9f780028a3cf,2025-05-05,1900-01-01 10:54:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,654
b8826036-d08d-46ce-991e-0f29522b30cf,2025-05-05,1900-01-01 10:56:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,656
3740684b-ca28-440c-af59-61bb152ab815,2025-05-05,1900-01-01 10:58:00,NO,M,,,,,,RL,,,,,,M,,,,,,RS,,,,,,,658
d1595e9a-b5e8-42ee-bc38-89057c75334f,2025-05-05,1900-01-01 11:00:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,,660
865beb0c-b4e5-432b-b934-7e886a08de9b,2025-05-05,1900-01-01 11:02:00,NO,RS,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,red,662
7e636ae4-47f2-48c9-b021-37c478ceb066,2025-05-05,1900-01-01 11:04:00,Yes,RS,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,green,664
03296c0c-ed74-4d91-a703-a096e74609da,2025-05-05,1900-01-01 11:06:00,Yes,RS,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,green,666
87d95fd4-4fc6-48b3-a1ee-f621b1a52bf0,2025-05-05,1900-01-01 11:08:00,NO,RL,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,red,668
c64582ad-08a3-460b-9224-8e5be18b83f2,2025-05-05,1900-01-01 11:10:00,Yes,RL,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,green,670
337dd9a6-e97b-4e6e-b153-1c633a7d070a,2025-05-05,1900-01-01 11:12:00,Yes,RL,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,green,672
15d005ff-4ff4-4b6e-a15f-7c111b235320,2025-05-05,1900-01-01 11:14:00,NO,RL,,,,,,M,,,,,,RS,,,,,,RS,,,,,,,674
3c7be75c-fb7b-47a8-aa59-5616c5152381,2025-05-05,1900-01-01 11:16:00,NO,RL,,,,,,PL,,"GG, MS",,,,PL,,"SB, MS",,,,PL,,"GG, SB",,,,,676
96a533e6-dd24-4314-9fec-c0d00a8ddc2a,2025-05-05,1900-01-01 11:18:00,NO,RS,,,,,,RS,"MS, GG",,,,,RS,"MS, SB",,,,,RS,"GG, SB",,,,,,678
f0b89f78-1e84-430b-a7f7-cc2a2618c7b8,2025-05-05,1900-01-01 11:20:00,NO,SD,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,,680
3ca0e26f-770d-49d8-854f-82eb4cc8b6fa,2025-05-05,1900-01-01 11:22:00,NO,RS,,,,,,E,,,,,,RS,,,,,,M,,,,,,,682
cd33c7ed-fbd8-4a21-8e79-7dfe14f5c546,2025-05-05,1900-01-01 11:24:00,NO,RS,,,,,,E,,,,,,RS,,,,,,RL,,,,,,,684
495faba2-40eb-4391-a7ca-3eda42981626,2025-05-05,1900-01-01 11:26:00,NO,RS,,,,,,RL,,,,,,M,,,,,,RL,,,,,,,686
40ca0bca-b358-4d5e-84c8-ab3769b0c56a,2025-05-05,1900-01-01 11:28:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,red,688
e206ecf9-c799-49d7-8710-2ecf6b7acd22,2025-05-05,1900-01-01 11:30:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,green,690
f83ca702-c3a9-4e94-9405-88d6c5c36371,2025-05-05,1900-01-01 11:32:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,green,692
e908810a-53ea-4ed4-834a-740d51a89727,2025-05-05,1900-01-01 11:34:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,red,694
6b17b9af-f31f-4442-9760-fbb3be869648,2025-05-05,1900-01-01 11:36:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,696
1aeb657c-f778-4ea2-a034-e5dbbaf4cc8d,2025-05-05,1900-01-01 11:38:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,,698
d5d395c2-9af2-4d54-8872-0b2eb7705891,2025-05-05,1900-01-01 11:40:00,NO,RL,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,red,700
47feab05-a92a-4a24-ac44-2ed9e7ab49da,2025-05-05,1900-01-01 11:42:00,Yes,RL,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,green,702
10eda4ca-c5e2-4093-a1f1-e42ff2f50b6a,2025-05-05,1900-01-01 11:44:00,Yes,RL,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,green,704
4ceb798d-2040-4eb0-9443-21db5fe631d1,2025-05-05,1900-01-01 11:46:00,Yes,RL,,,,,,RL,,,,,,RS,,,,,,RL,,,,,,green,706
a11f7c29-9a0f-47fa-8a54-e2893e618a2f,2025-05-05,1900-01-01 13:17:00,NO,E,,,,,,E,,,,,,E,,,,,,E,,,,,,red,797
8caf9632-3751-4741-88b6-ee9bc0ae63f4,2025-05-05,1900-01-01 13:19:00,Yes,E,,,,,,E,,,,,,E,,,,,,E,,,,,,green,799
7cff73f4-a4ff-4773-8362-7e7ddb4a39c2,2025-05-05,1900-01-01 13:21:00,Yes,E,,,,,,E,,,,,,E,,,,,,E,,,,,,green,801
a8b25dcf-22ab-4170-95e8-b6642f4f98b0,2025-05-05,1900-01-01 13:23:00,Yes,E,,,,,,E,,,,,,E,,,,,,E,,,,,,green,803
b62729d1-2244-43d8-a869-48479495694c,2025-05-05,1900-01-01 13:25:00,Yes,E,,,,,,E,,,,,,E,,,,,,E,,,,,,green,805
a239f799-074a-4bb4-82ad-01556870c89a,2025-05-05,1900-01-01 13:27:00,Yes,E,,,,,,E,,,,,,E,,,,,,E,,,,,,green,807
1687efcb-7fae-4f01-9703-b4e20ea4c785,2025-05-05,1900-01-01 13:29:00,Yes,E,,,,,,E,,,,,,E,,,,,,E,,,,,,green,809
392e279d-a8ba-49f9-a3df-323e96cd73c7,2025-05-05,1900-01-01 13:31:00,NO,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,red,811
291c0002-3a61-40bf-bf85-6aef2ed80f89,2025-05-05,1900-01-01 13:33:00,Yes,E,,MS,,,,E,,,,,,E,,,,,,E,,MZ,,,,green,813
d9a15dec-2866-4d95-9d82-d6e674c3bc3c,2025-05-05,1900-01-01 13:35:00,NO,E,,,"MS, SB",,,E,,,"MS, MZ",,,E,,,,,,E,,,"SB, MZ",,,red,815
c5ea104f-f3df-483a-a3f5-9434ab95755f,2025-05-05,1900-01-01 13:37:00,Yes,E,,,"MS, SB",,,E,,,"MS, MZ",,,E,,,,,,E,,,"SB, MZ",,,green,817
b39c1c3a-e9fe-4ebf-9a4e-ca4329e3b445,2025-05-05,1900-01-01 13:39:00,Yes,E,,,"MS, SB",,,E,,,"MS, MZ",,,E,,,,,,E,,,"SB, MZ",,,green,819
201583f7-e1e4-4bf8-8ce9-f66557b44c49,2025-05-05,1900-01-01 13:41:00,Yes,E,,,"MS, SB",,,E,,,"MS, MZ",,,E,,,,,,E,,,"SB, MZ",,,green,821
a81b71d8-11fd-4805-9aed-53a8cfbe58f9,2025-05-05,1900-01-01 13:43:00,Yes,E,,,"MS, SB",,,E,,,"MS, MZ",,,E,,,,,,E,,,"SB, MZ",,,green,823
87f686d4-c487-4fa4-a625-05fec8299a9f,2025-05-05,1900-01-01 13:45:00,NO,E,,,,,,E,,,MS,,,E,,,,,,E,,,SB,,,red,825
ca4a740c-9cd2-4fa3-9cb7-3d6dc06ba89a,2025-05-05,1900-01-01 13:47:00,Yes,E,,,,,,E,,,MS,,,E,,,,,,E,,,SB,,,green,827
d50f66e5-2e96-4421-b2a5-63cfd265bb5b,2025-05-05,1900-01-01 13:49:00,Yes,E,,,,,,E,,,MS,,,E,,,,,,E,,,SB,,,green,829
d5074d5f-5e30-4fde-8a2e-bc137b516df8,2025-05-05,1900-01-01 13:51:00,NO,E,,,,,,E,,,MS,,,M,,,,,,E,,,SB,,,,831
ef1d7205-372b-429e-91a7-f92050e3686a,2025-05-05,1900-01-01 13:53:00,NO,E,,,,,,E,,GG,,,,E,,SB,,,,E,,,,,,red,833
f19b7813-6610-4757-bce5-34d64c2c36b3,2025-05-05,1900-01-01 13:55:00,Yes,E,,,,,,E,,GG,,,,E,,SB,,,,E,,,,,,green,835
