ec5_uuid;created_at;1_TIme;2_NC;4_ST_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_SR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_TN_Behavior;29_Contact;30_AR;31_3M;32_Notes;highlight
53821ae4-3042-4348-9f34-fab94aed741a;2025-04-27T00:46:11.000Z;09:45;NO;RS;;;NY;;RS;;;ST;;RS;;;;;RS;;;;;RS;;;;;
2511eabc-08c4-435f-ac2e-9e959c90d933;2025-04-27T00:48:32.000Z;09:47;NO;RS;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;
ea431d1c-f9fd-464b-99c7-54ad58f0cfa7;2025-04-27T00:50:20.000Z;09:49;NO;RS;;TK;;;RS;;;SR;;RS;;;NY;;RS;;ST;;;RS;;;;;
ef003045-58cc-4160-8b4b-7e96b37f2250;2025-04-27T00:52:39.000Z;09:52;NO;GM;TK;;;;RS;;;SR;;RS;;;NY;;GM;ST;;;;RS;;;;;red
5ee62cbe-5706-4a67-bc71-f3204959d665;2025-04-27T00:53:51.000Z;09:53;Yes;GM;TK;;;;RS;;;SR;;RS;;;NY;;GM;ST;;;;RS;;;;;green
3edfa326-3168-4c86-965b-fc26687a4c0d;2025-04-27T00:56:16.000Z;09:55;NO;RS;;;;;RS;;;SR;;RS;;;NY;;RS;;;;;RS;;;;;
39a2e465-7e07-4c8a-81f6-95db2973472f;2025-04-27T00:58:19.000Z;09:57;NO;RS;;;;;RS;;;;;RS;;;TK;;RS;;;SR;;RS;;;;;
ab5014f6-f377-46fe-a5d2-6aa0a70ae45c;2025-04-27T01:00:20.000Z;09:59;NO;RS;;;;;RS;;;;;RS;TK;;;;RS;SR;;;;RS;;;;;
cec220af-8777-417d-91e3-83bfb0c54526;2025-04-27T01:02:50.000Z;10:01;NO;RS;;;;;RS;;;;;RL;;;TN, TK;;RS;;;SR, TN;;RS;;;SR, TK;;red
e994a13a-09ac-49ef-bd6d-ed906bab8d77;2025-04-27T01:03:56.000Z;10:03;Yes;RS;;;;;RS;;;;;RL;;;TN, TK;;RS;;;SR, TN;;RS;;;SR, TK;;green
9c5352ee-da02-488e-a4c5-05e7ef7373aa;2025-04-27T01:06:33.000Z;10:05;NO;RS;;;TK, SR, TN;;RS;;;;;RL;;;TK, TN, ST;;RS;;;ST, TN, SR;;RS;;;TK, ST, SR;;red
95760655-a5da-4552-beba-6e7bec3e15cb;2025-04-27T01:08:01.000Z;10:07;Yes;RS;;;TK, SR, TN;;RS;;;;;RL;;;TK, TN, ST;;RS;;;ST, TN, SR;;RS;;;TK, ST, SR;;green
7a10b8ee-3b42-4239-8214-0aa2bc888d56;2025-04-27T01:10:04.000Z;10:09;Yes;RS;;;TK, SR, TN;;RS;;;;;RL;;;TK, TN, ST;;RS;;;ST, TN, SR;;RS;;;TK, ST, SR;;green
7ded1b2e-26e2-423e-b98b-b08265666680;2025-04-27T01:12:22.000Z;10:11;NO;RS;;;;;RS;;;;;RS;;;TN;;M;;;;;RS;;;SR;;
f4d05677-8a2d-429e-b2e2-32fa0ec0d7e6;2025-04-27T01:13:59.000Z;10:13;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;
e278a1e1-8d6c-4b25-aefc-f793a7314fd8;2025-04-27T01:16:19.000Z;10:15;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TK;;red
0f9accb3-da38-4322-bebc-145039c63661;2025-04-27T01:17:59.000Z;10:17;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TK;;green
b35be84b-5616-4ea7-87e5-8f63fe704575;2025-04-27T01:20:17.000Z;10:19;NO;RS;;;NY;;RS;;;ST;;RS;;;;;RS;;;TN;;RS;;;TK;;
bcb80bd1-9594-4362-89f6-1141f44fbd6e;2025-04-27T01:22:38.000Z;10:22;NO;RS;;;NY, TK;;RS;;;TK, ST;;RS;;;;;M;;;ST, NY;;RS;;;;;
91ff1e85-5b81-43c6-9cf2-0711d33e651d;2025-04-27T01:24:23.000Z;10:23;NO;RL;;NY;TK;;RL;;ST;TK;;RS;;;;;RS;;;NY, ST;;RS;;;;;red
8496b1f1-7bc5-4ae7-8267-bf35e1ee77ca;2025-04-27T01:26:00.000Z;10:25;Yes;RL;;NY;TK;;RL;;ST;TK;;RS;;;;;RS;;;NY, ST;;RS;;;;;green
88d77e21-6a98-4278-bf52-2c588bb1491c;2025-04-27T01:28:03.000Z;10:27;Yes;RL;;NY;TK;;RL;;ST;TK;;RS;;;;;RS;;;NY, ST;;RS;;;;;green
7bd65fb7-1a0f-44d4-8865-6a714fc12f0e;2025-04-27T01:30:01.000Z;10:29;Yes;RL;;NY;TK;;RL;;ST;TK;;RS;;;;;RS;;;NY, ST;;RS;;;;;green
7c3bbda6-d368-4977-95dc-d23077db330d;2025-04-27T01:32:01.000Z;10:31;Yes;RL;;NY;TK;;RL;;ST;TK;;RS;;;;;RS;;;NY, ST;;RS;;;;;green
6565117a-c9a1-4f13-b5f7-a217a7d3c56b;2025-04-27T01:46:33.000Z;10:46;NO;RS;;;;;M;;;;;M;;;;;GM;TN;;;;GM;TK;;;;
de4a8b95-89b7-459a-9a6e-acd6b1d01886;2025-04-27T01:48:32.000Z;10:47;NO;RS;;;NY, SR;;RS;;;ST, SR;;RS;;;TK, TN, NY, ST;;GM;TN;;SR;;GM;TK;;SR;;
6ea81801-ebbd-47af-9d9b-daa552ca3b77;2025-04-27T01:50:31.000Z;10:49;NO;M;;;NY, TK, SR, TN;;M;;;SR, TK, ST, TN;;RS;;;TN, ST, NY, TK;;M;;;NY, ST, TN, SR;;M;;;NY, TK, ST, SR;;
ab7873bd-9a6f-45ad-a4de-f46d0e3a069a;2025-04-27T01:52:31.000Z;10:51;NO;RS;;;NY;;M;;;ST;;RS;;;;;M;;TN;;;M;;TK;;;
ab48d15f-3b0e-4389-8513-1bf52751d4b3;2025-04-27T01:54:34.000Z;10:54;NO;M;;;SR;;M;;;;;RS;;;ST;;GM;TN;;;;GM;TK;;;;
68a9273a-0adf-4d5c-818f-e9dbb4a17271;2025-04-27T01:56:33.000Z;10:56;NO;RS;;;;;RS;;;;;RS;;;TN, TK;;PL;TN;;SR;;PL;TK;;SR;;red
10bbb36f-2d05-4dcf-bcfa-1b7518c99f90;2025-04-27T01:57:58.000Z;10:57;Yes;RS;;;;;RS;;;;;RS;;;TN, TK;;PL;TN;;SR;;PL;TK;;SR;;green
b341a049-072f-4ce7-b2ba-d64a2fc610d7;2025-04-27T02:00:21.000Z;10:59;NO;RS;;;;;RS;;;;;RS;;;TN, TK;;GM;TN;;SR;;GM;TK;;SR;;red
41cbcae4-2361-4338-9252-ef92740395d5;2025-04-27T02:01:57.000Z;11:01;Yes;RS;;;;;RS;;;;;RS;;;TN, TK;;GM;TN;;SR;;GM;TK;;SR;;green
6581e520-3178-4cab-8e22-39b1b18ab747;2025-04-27T02:04:23.000Z;11:03;NO;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TN;;RS;;;TK, SR;;red
df624d0d-194b-45f8-aec8-5813061b8359;2025-04-27T02:05:58.000Z;11:05;Yes;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TN;;RS;;;TK, SR;;green
d953d91b-932b-4f46-b094-0e8c4f341ff2;2025-04-27T02:08:10.000Z;11:08;Yes;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TN;;RS;;;TK, SR;;green
51be1d1b-8893-4c6c-8f7a-63bcd642fde7;2025-04-27T02:09:59.000Z;11:09;Yes;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TN;;RS;;;TK, SR;;green
3a0d63e1-3a31-4a2d-95bb-7a73f1d35be0;2025-04-27T02:11:57.000Z;11:11;Yes;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TN;;RS;;;TK, SR;;green
82f39c00-4319-4a40-8fe5-d93a73c87b03;2025-04-27T02:14:02.000Z;11:13;Yes;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TN;;RS;;;TK, SR;;green
a2851418-94bb-48cf-ad77-17b34837de87;2025-04-27T02:16:14.000Z;11:15;NO;RS;;;;;RS;;;;;RS;;;TK, TN;;RS;;;TN, SR;;RS;;;SR, TK;;
d513ba73-02cb-483f-bb96-1942b3101d86;2025-04-27T02:18:32.000Z;11:18;NO;RS;;;;;RS;;;;;RS;;TN;TK;;RS;;;TN, SR;;RS;;SR;TK;;
1b461c3b-5c58-4e9d-b57f-016b32dd9434;2025-04-27T02:20:31.000Z;11:19;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;TN;;RS;;;TK;;
61cebe97-4cfc-4c2b-9f43-beedf6676213;2025-04-27T02:22:36.000Z;11:21;NO;RS;;SR;;;RS;;;;;RS;;ST;;;RS;;;TN;;RS;;;TK;;
1aad758b-9062-4f8c-91b3-48c78d4405c2;2025-04-27T02:24:23.000Z;11:23;NO;M;;SR;;;RS;;;;;M;;ST;;;RS;;;TN;;RS;;;TK;;
963d15d6-5284-4792-a765-31a50b936d69;2025-04-27T02:26:55.000Z;11:26;NO;RS;;;NY, SR, TN;;RS;;;SR, ST, TN;;RS;;;TN, ST, NY;;RS;;;;;RS;;;NY, ST, SR;;
a38950c1-d40d-449a-8fdb-123903b7139b;2025-04-27T02:28:28.000Z;11:27;NO;RS;;;TN;;E;;;;;RS;;;;;RS;;;;;RS;;;ST;;red
e756327e-ef7f-4c68-9083-f0ea96cb54ad;2025-04-27T02:29:56.000Z;11:29;Yes;RS;;;TN;;E;;;;;RS;;;;;RS;;;;;RS;;;ST;;green
b05f6e32-ac1e-4843-9d14-ffc231111fc5;2025-04-27T02:32:32.000Z;11:32;NO;M;;TN, SR;;;RS;;;;;RS;;;TN, ST;;RS;;;;;RS;;;ST, SR;;red
cf15b754-b8bb-4e6f-97df-57af8cf1a9d8;2025-04-27T02:34:17.000Z;11:34;Yes;M;;TN, SR;;;RS;;;;;RS;;;TN, ST;;RS;;;;;RS;;;ST, SR;;green
0f864ac6-2063-4c89-a616-0e6f2ee24e34;2025-04-27T02:36:28.000Z;11:35;NO;RS;;;TN, SR;;RS;;;TK;;RS;;;ST, TN;;RS;;;NY;;RS;;;SR, ST;;
7aa59931-6cee-4167-a5f9-7a6ff5f5dca1;2025-04-27T02:38:53.000Z;11:38;NO;RS;;SR;TN;;RS;;;TK;;RS;;ST;TN;;RS;;;NY;;RS;;;ST, SR;;
aefa06cc-2982-486e-b844-99b3162d0f08;2025-04-27T02:40:52.000Z;11:40;NO;GG;SR;TN;;;RS;;;TK;;GR;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;red
e44acb0c-c3fd-401c-9569-5478d8d306f6;2025-04-27T02:42:01.000Z;11:41;Yes;GG;SR;TN;;;RS;;;TK;;GR;ST;TN;;;RS;;;NY;;RS;;ST, SR;;;green
ea1d4464-0fbc-4bc4-9525-559fe40d283e;2025-04-27T02:44:33.000Z;11:43;NO;PL;SR;TN;;;RS;;TK;;;PL;ST;TN;;;RS;;NY;;;RS;;SR, ST;;;red
beb9c314-c22a-42ca-9e7f-d08aa010e270;2025-04-27T02:46:04.000Z;11:45;Yes;PL;SR;TN;;;RS;;TK;;;PL;ST;TN;;;RS;;NY;;;RS;;SR, ST;;;green
e71faa68-82e3-4141-8d86-77a9bd07293d;2025-04-27T04:18:57.000Z;13:18;NO;E;;;TK;;RS;;;;;RS;;;;;E;;;ST;;E;;;;;
f7e872d1-15b5-48ae-83e6-a5b36fa0fc63;2025-04-27T04:20:52.000Z;13:20;NO;E;;;;;E;;;;;RS;;;;;E;;;;;E;;;;;red
22a4cd44-702c-4f48-b32c-12f0e3c45451;2025-04-27T04:22:48.000Z;13:22;Yes;E;;;;;E;;;;;RS;;;;;E;;;;;E;;;;;green
a676880c-2e4b-4b7a-b6fa-889c2abf6289;2025-04-27T04:25:07.000Z;13:24;NO;E;;TN;;;RS;;SR;TK;;RS;;NY;TK;;RS;;;NY, SR;;E;;ST;;;
1cb5387b-e603-4316-9396-bcf52f9fae7f;2025-04-27T04:26:50.000Z;13:26;NO;E;;TN;;;E;;;;;RS;;;;;RS;;;;;E;;ST;;;
7127aab8-131a-4a44-bfc6-225db752d376;2025-04-27T04:29:00.000Z;13:28;NO;E;;TN;NY;;E;;;ST;;RS;;;;;RS;;;;;E;ST;;;;
d4b2ffb7-f5f1-4ed8-b326-248ef55a43be;2025-04-27T04:30:58.000Z;13:30;NO;E;;TN;NY;;E;;;ST, TN;;RS;;;;;RS;;;;;E;;ST;NY;;
6d32728a-e5d2-436d-84fc-656754e06d40;2025-04-27T04:32:55.000Z;13:32;NO;E;;;TN;;RS;;;TK;;RS;;;;;RS;;;NY;;E;;;ST;;
229c802a-286b-423a-bcf9-0560f0830bae;2025-04-27T04:35:00.000Z;13:34;NO;RS;;;NY;;RS;;;ST;;RS;;;;;RS;;;TN;;E;;;TK;;
ef54092d-bf4c-4067-b151-dd73984d66f9;2025-04-27T04:37:02.000Z;13:36;NO;M;;;;;RS;;;;;RS;;;;;E;;;TN;;E;;;TK;;
d2aff002-ed82-4eec-8d83-ade73c92d729;2025-04-27T04:39:10.000Z;13:38;NO;RS;;TN;;;RS;;;TK;;RS;;;;;RS;;;NY;;RS;;ST;;;
94b48449-8394-4c01-b8fe-073ca8ae6933;2025-04-27T04:41:00.000Z;13:40;NO;E;;TN;;;RS;;;;;RS;;;;;RS;;;;;RS;;ST;;;red
9debd83b-3cf8-449f-bd5a-f09dd0a211e2;2025-04-27T04:42:35.000Z;13:42;Yes;E;;TN;;;RS;;;;;RS;;;;;RS;;;;;RS;;ST;;;green
4a1a1dea-e39b-43fd-9bed-2e98b67145a6;2025-04-27T04:44:33.000Z;13:44;Yes;E;;TN;;;RS;;;;;RS;;;;;RS;;;;;RS;;ST;;;green
c33e279f-16c8-4f57-b0b2-d0bd585a13fb;2025-04-27T04:46:52.000Z;13:46;NO;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;red
3020c2c7-4e68-42ff-95a4-45b7cef0f6c3;2025-04-27T04:48:37.000Z;13:48;Yes;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;green
c1420733-bd19-4a4f-87ec-fe99e6bb7574;2025-04-27T04:50:33.000Z;13:50;Yes;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;green
5d022649-fb8b-404e-b906-c5eaaf827a8f;2025-04-27T04:52:30.000Z;13:52;Yes;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;green
f6f733f5-ebaa-4763-8a5b-a6aacdb9acca;2025-04-27T04:54:32.000Z;13:54;Yes;E;;;TN;;RS;;;;;RS;;;;;RS;;;;;RS;;;ST;;green
9d78ff50-33e2-4c5f-96b8-5f56f5d9a194;2025-04-27T04:56:50.000Z;13:56;NO;RS;;TN;;;RS;;;SR;;RS;;;NY;;RS;;;;;RS;;ST;;;
e0119a0d-3314-469c-b470-16c33c53b681;2025-04-27T04:58:50.000Z;13:58;NO;RS;;TN;;;RS;;;SR;;RS;;;NY;;RL;;;;;RS;;ST;;;red
b20bca0a-be88-48a5-8bd4-aa645aae5761;2025-04-27T05:00:30.000Z;14:00;Yes;RS;;TN;;;RS;;;SR;;RS;;;NY;;RL;;;;;RS;;ST;;;green
ff063f5a-584a-4731-b7b2-30c61e0f9a88;2025-04-27T05:02:49.000Z;14:02;NO;RS;;;TN;;RS;;;SR;;RS;;;NY;;RS;;;;;RS;;;ST;;red
5f3bc355-63a3-4562-9d42-c2156bf1f248;2025-04-27T05:04:26.000Z;14:04;Yes;RS;;;TN;;RS;;;SR;;RS;;;NY;;RS;;;;;RS;;;ST;;green
5303bf9f-0900-40e9-abcd-d12e920fc2c1;2025-04-27T05:06:49.000Z;14:06;NO;RS;;;;;M;;;;;RS;;;;;M;;;;;M;;;;;
e6a11e97-6f63-41e6-b257-a73b3c8b5b69;2025-04-27T05:09:06.000Z;14:08;NO;RL;;TN;;;RS;;;TK;;RS;;;;;RS;;;NY;;RS;;ST;;;red
e7cf2e10-5d20-4145-8844-955ce9f7d1ce;2025-04-27T05:10:31.000Z;14:10;Yes;RL;;TN;;;RS;;;TK;;RS;;;;;RS;;;NY;;RS;;ST;;;green
ef129a36-d8fb-4741-9a47-f940452b02ea;2025-04-27T05:12:55.000Z;14:12;NO;M;;;TN;;M;;;TK;;RS;;;;;M;;;NY;;RS;;;ST;;
40aa7be7-6d29-459c-a6cb-fa43817980c2;2025-04-27T05:14:54.000Z;14:14;NO;M;;;;;M;;;;;RS;;;;;M;;;;;RS;;;;;
4c622837-f3e8-4689-b106-8eb4d4c4dd34;2025-04-27T05:17:07.000Z;14:16;NO;M;;TK;;;RS;;;;;RS;;;;;M;;ST;;;RS;;;;;
dad91894-4a8a-4620-8d7c-b1fa0e3f8f97;2025-04-27T05:18:59.000Z;14:18;NO;M;;TK;;;RS;;;SR;;RS;;;NY;;M;;ST;;;RS;;;;;
d7674044-93c1-472b-9e50-4132184e24b4;2025-04-27T05:21:03.000Z;14:20;NO;PL;TK;;SR;;RS;;;SR;;RS;;;NY;;PL;ST;;;;RS;;;;;
842baca4-c8cc-471b-bd6c-c8d207641154;2025-04-27T05:23:12.000Z;14:22;NO;PL;TK;;NY, SR;;RS;;;TK, ST;;RS;;;ST, TK;;PL;ST;;NY, SR;;RS;;;;;
927fbf74-39a0-48f8-8bf1-03069e4bf12b;2025-04-27T05:25:05.000Z;14:24;NO;RS;;;;;M;;;TN;;RS;;;;;RS;;;;;M;;;NY;;
5c8b3cb7-c533-4bd4-992b-12839873def0;2025-04-27T05:27:07.000Z;14:26;NO;M;;;SR, TN;;M;;;;;M;;;ST, TN;;RS;;;;;M;;;ST, SR;;
13166bc6-b277-4d12-a921-571ad5f1bd7b;2025-04-27T05:28:53.000Z;14:28;NO;RS;;;SR, TN;;RS;;;;;RS;;TN;ST;;RS;;;;;RS;;SR;ST;;
0cad2709-f779-4cb2-be86-7a1761c38789;2025-04-27T05:30:52.000Z;14:30;NO;RS;;SR;TN;;RS;;;;;RS;;ST;TN;;RS;;;;;RS;;;ST, SR;;
e8cf95af-ba04-483b-89fd-bb5b440054bc;2025-04-27T05:32:59.000Z;14:32;NO;GR;TK;TN;;;RS;;;;;RS;;;;;GG;ST;TN;;;RS;;ST, TK;;;
68081923-fd86-49f5-800b-3fda31695a0d;2025-04-27T05:35:07.000Z;14:34;NO;GR;TK;;TN;;RS;;;;;RS;;;;;GG;ST;;TN;;RS;;;ST, TK;;
d6882217-ec04-4660-a8e0-3709d3f6e362;2025-04-27T05:37:08.000Z;14:36;NO;GR;TN;;;;SD;;;SR;;RS;;;NY;;RS;;;;;GG;ST;;;;red
27906a4d-8272-4778-924b-5645d15abfe8;2025-04-27T05:38:30.000Z;14:38;Yes;GR;TN;;;;SD;;;SR;;RS;;;NY;;RS;;;;;GG;ST;;;;green
ad0c3bed-2bed-4e41-b125-2d05adabaaaf;2025-04-27T05:40:50.000Z;14:40;NO;RS;;TN;;;GG;SR;;;;GR;NY;;;;RS;;;;;RS;;ST;;;red
e64bb37b-8c75-4c1f-b93b-65c2ca026ad9;2025-04-27T05:42:30.000Z;14:42;Yes;RS;;TN;;;GG;SR;;;;GR;NY;;;;RS;;;;;RS;;ST;;;green
12d4c1c7-c04d-439f-a609-0e7442365ed0;2025-04-27T05:44:38.000Z;14:44;Yes;RS;;TN;;;GG;SR;;;;GR;NY;;;;RS;;;;;RS;;ST;;;green
0e52b2bb-7e61-4ab4-8d1c-ed35947df0e5;2025-04-27T05:46:31.000Z;14:46;Yes;RS;;TN;;;GG;SR;;;;GR;NY;;;;RS;;;;;RS;;ST;;;green
6ab64b4a-b91e-4694-b54c-66efae0523d5;2025-05-04T00:34:20.000Z;09:29;NO;E;;;;;E;;;;;RS;;;;;E;;;;;;;;;;
df363886-47b0-49af-9995-05e638e621b3;2025-05-04T00:36:14.000Z;09:35;NO;E;;;;;E;;;;;M;;TK;;;M;;SR;;;;;;;;
021a58c9-bc08-4faf-96e8-92c855232b69;2025-05-04T00:38:20.000Z;09:37;NO;E;;TK, NY;;;M;;TK, ST;;;RS;;;;;M;;ST, NY;;;;;;;;
b6c536e1-7007-4436-aca5-81e6bfd3ab26;2025-05-04T00:40:36.000Z;09:40;NO;M;;TK;;;E;;;;;RS;;;;;M;;ST;;;;;;;;
1000dc48-1a56-4dca-be34-9c329fb4ce14;2025-05-04T00:42:13.000Z;09:41;NO;M;;;;;E;;;;;RS;;;;;E;;;;;;;;;;
bdce9b6f-3b48-4a83-8d8e-87c33d876e06;2025-05-04T00:44:12.000Z;09:43;NO;E;;;;;RS;;;;;RS;;;;;E;;;;;;;;;;
8e9e96ff-b306-4ae4-b6ba-6e21a214fd1a;2025-05-04T00:46:19.000Z;09:46;NO;E;;;;;E;;;;;RS;;;;;E;;;;;;;;;;
a9e2ece0-03e7-4fe6-a3c8-fcd46c01e725;2025-05-04T00:48:36.000Z;09:47;NO;E;;;;;E;;TK;;;RS;;;;;RS;;NY;;;;;;;;
ae2c3b73-d5bf-4ac9-a58e-cf98b587f36c;2025-05-04T00:50:15.000Z;09:49;NO;E;;;;;E;;;TK;;RS;;;;;E;;;NY;;;;;;;
3d9e808a-ab18-425e-813c-0f1f194ab63c;2025-05-04T00:52:14.000Z;09:51;NO;E;;;;;E;;;;;RS;;;;;RS;;;;;;;;;;
e5ab7e41-5bf3-49cd-a462-a62546a6ef71;2025-05-04T00:54:16.000Z;09:53;NO;M;;TK;;;E;;;;;RS;;;;;M;;ST;;;;;;;;
f952a4ca-e09b-43c9-8f5b-8a1929aa4d21;2025-05-04T00:56:24.000Z;09:56;NO;E;;;;;E;;;;;RS;;;;;E;;;;;;;;;;
a078406b-ba4d-4d0c-8a58-deba22c2df4e;2025-05-04T00:58:38.000Z;09:57;NO;RS;;;;;E;;;;;M;;;;;RS;;;;;;;;;;
8a641f6c-a530-4d7b-b042-f67929307ef0;2025-05-04T01:00:28.000Z;10:00;NO;RS;;;;;M;;;;;RS;;;;;RS;;;;;;;;;;
32769cc5-f08e-40c8-b3bd-eadded5b7500;2025-05-04T01:02:34.000Z;10:02;NO;E;;;SR;;M;;;;;RS;;;ST;;RS;;;;;;;;;;
7325034b-2e2c-4fec-9291-8cfd3149c7aa;2025-05-04T01:04:33.000Z;10:04;NO;RS;;NY;SR;;M;;ST;SR;;RS;;;NY, ST;;RS;;;;;;;;;;
dda82e1f-85fb-4291-9746-21437abca6c3;2025-05-04T01:06:33.000Z;10:05;NO;RS;;;SR;;E;;;TK;;RS;;;ST;;RS;;;NY;;;;;;;red
c6b7f1c0-0397-46d9-b3f6-ce17e4598d5e;2025-05-04T01:07:56.000Z;10:07;Yes;RS;;;SR;;E;;;TK;;RS;;;ST;;RS;;;NY;;;;;;;green
5ff9d491-8c83-41c9-9f82-318dc5343757;2025-05-04T01:10:03.000Z;10:09;Yes;RS;;;SR;;E;;;TK;;RS;;;ST;;RS;;;NY;;;;;;;green
8a8f6645-e9a9-4edf-8bb4-b5c5e53ffe26;2025-05-04T01:11:59.000Z;10:11;Yes;RS;;;SR;;E;;;TK;;RS;;;ST;;RS;;;NY;;;;;;;green
84554564-92aa-4298-8e43-29425df075cd;2025-05-04T01:14:02.000Z;10:13;Yes;RS;;;SR;;E;;;TK;;RS;;;ST;;RS;;;NY;;;;;;;green
7df57df8-4b67-468a-88bb-ca86bcd29482;2025-05-04T01:15:56.000Z;10:15;Yes;RS;;;SR;;E;;;TK;;RS;;;ST;;RS;;;NY;;;;;;;green
6474fb2f-5259-4787-aa8f-2f05551b7e16;2025-05-04T01:17:58.000Z;10:17;Yes;RS;;;SR;;E;;;TK;;RS;;;ST;;RS;;;NY;;;;;;;green
7ac2bf40-59e1-47ef-b366-b6ff920543fc;2025-05-04T01:20:27.000Z;10:20;NO;M;;NY;;;M;;ST;;;RS;;;;;RS;;;;;;;;;;
3b34a76c-f516-4114-bae1-fab533103087;2025-05-04T01:22:20.000Z;10:21;NO;RS;;;SR;;RS;;;SR;;RS;;;ST, NY;;RS;;;;;;;;;;red
b332c489-d74e-4253-9f7d-87692fbe133e;2025-05-04T01:24:02.000Z;10:23;Yes;RS;;;SR;;RS;;;SR;;RS;;;ST, NY;;RS;;;;;;;;;;green
cd46b1e4-e044-436e-92f6-16664db347a4;2025-05-04T01:26:26.000Z;10:25;NO;RS;;SR;NY;;RS;;;SR, ST;;RS;;ST;NY;;RS;;;;;;;;;;red
8fe15de1-e175-4147-924c-7fb5e2ef2452;2025-05-04T01:27:55.000Z;10:27;Yes;RS;;SR;NY;;RS;;;SR, ST;;RS;;ST;NY;;RS;;;;;;;;;;green
0b0b6634-b089-4350-a9d9-1df0d866762b;2025-05-04T01:30:58.000Z;10:30;NO;RS;TK;;SR;;RS;;;SR;;RS;;;ST, NY, TK;;RS;ST;;SR;;;;;;;
744ae88f-7d04-416e-a1da-189908d909d2;2025-05-04T01:48:16.000Z;10:47;NO;GR;NY;;;;GG;ST;;;;RL;;;;;RS;;;;;;;;;;
e338a9ee-6f49-48b1-bbab-ae929a98cc23;2025-05-04T01:50:17.000Z;10:49;NO;RL;NY;;;;RL;ST;;;;RL;;;;;RS;;;;;;;;;;
5d0abbf6-c271-4db5-90f3-7d5f2335d578;2025-05-04T01:52:23.000Z;10:52;NO;RL;;NY;;;RL;;ST;;;RL;;;;;RS;;;;;;;;;;red
21b0f6bb-9649-418a-9892-ced969bf638e;2025-05-04T01:54:03.000Z;10:53;Yes;RL;;NY;;;RL;;ST;;;RL;;;;;RS;;;;;;;;;;green
94dae3a9-ca8c-4eb7-8355-493b75ff7eef;2025-05-04T01:56:30.000Z;10:55;NO;RL;;NY;TK;;RL;;ST;TK;;RL;;;;;E;;ST, NY;;;;;;;;
10ad6bdc-3495-4379-a0c9-5c25528695aa;2025-05-04T01:58:29.000Z;10:58;NO;RS;;;NY;;RL;;;TK, ST;;RL;;;;;E;;;NY;;;;;;;red
3575a9b9-e373-4b28-a863-dbd11a4b6f9a;2025-05-04T02:00:02.000Z;10:59;Yes;RS;;;NY;;RL;;;TK, ST;;RL;;;;;E;;;NY;;;;;;;green
fb4a2fe4-7aa5-49df-95a2-0805c19a8db9;2025-05-04T02:02:24.000Z;11:01;NO;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;red
0b777cc3-7e23-4523-b4a7-ead4e7415369;2025-05-04T02:03:58.000Z;11:03;Yes;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;green
f08a5f71-081f-42f9-b93b-7e446bbe9b8c;2025-05-04T02:05:58.000Z;11:05;Yes;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;green
e23e6f5a-bea0-4c94-805b-5fefca2769bc;2025-05-04T02:08:00.000Z;11:07;Yes;RS;;;;;RS;;;TK;;RL;;;;;RS;;;NY;;;;;;;green
a6b00b5a-2cef-48e9-8bdb-e531a314169a;2025-05-04T02:10:16.000Z;11:09;NO;RS;;;TK;;RL;;;;;RL;;;;;SD;;;ST;;;;;;;
ac82aea3-80e6-4737-95bf-3e47abd1e944;2025-05-04T02:12:35.000Z;11:11;NO;RS;;;SR;;RL;;;;;RL;;;ST;;SD;;;;;;;;;;red
14769b03-81f7-48cc-9a80-2bb4405d60e3;2025-05-04T02:13:58.000Z;11:13;Yes;RS;;;SR;;RL;;;;;RL;;;ST;;SD;;;;;;;;;;green
c0f69aec-0236-4ae6-9b65-ba036fd31c8a;2025-05-04T02:16:13.000Z;11:15;NO;M;;;TK;;RL;;;;;RL;;;;;M;;;ST;;;;;;;
